,fracs_per_day,volume_per_day,avg_volh2o_per_ft,APIs
2018-05-03,35,17897503.07067669,1980.1651190476193,"[42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255356360000, 42255356370000, 42255351950000, 42255355380000, 42255355390000, 42255355400000, 42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000]"
2018-05-04,35,17897503.07067669,1980.1651190476193,"[42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255356360000, 42255356370000, 42255351950000, 42255355380000, 42255355390000, 42255355400000, 42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000]"
2018-05-05,35,17897503.07067669,1980.1651190476193,"[42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255356360000, 42255356370000, 42255351950000, 42255355380000, 42255355390000, 42255355400000, 42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000]"
2018-05-06,35,17897503.07067669,1980.1651190476193,"[42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255356360000, 42255356370000, 42255351950000, 42255355380000, 42255355390000, 42255355400000, 42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000]"
2018-05-07,34,17153149.470676694,1996.9417223707667,"[42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357610000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357620000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255357600000, 42255356360000, 42255356370000, 42255355380000, 42255355390000, 42255355400000, 42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000]"
2018-05-08,11,8629226.270676691,2055.0925964187322,"[42255356360000, 42255356370000, 42255355380000, 42255355390000, 42255355400000, 42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000, 42255358160000]"
2018-05-09,11,8629226.270676691,2055.0925964187322,"[42255356360000, 42255356370000, 42255355380000, 42255355390000, 42255355400000, 42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000, 42255358160000]"
2018-05-10,10,7405493.270676691,1936.1271969696966,"[42255356370000, 42255355380000, 42255355390000, 42255355400000, 42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000, 42255358160000]"
2018-05-11,10,8072592.010676691,1880.8556424242422,"[42255355380000, 42255355390000, 42255355400000, 42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000, 42255358160000, 42255358150000]"
2018-05-12,10,8072592.010676691,1880.8556424242422,"[42255355380000, 42255355390000, 42255355400000, 42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000, 42255358160000, 42255358150000]"
2018-05-13,10,8072592.010676691,1880.8556424242422,"[42255355380000, 42255355390000, 42255355400000, 42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000, 42255358160000, 42255358150000]"
2018-05-14,10,8072592.010676691,1880.8556424242422,"[42255355380000, 42255355390000, 42255355400000, 42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000, 42255358160000, 42255358150000]"
2018-05-15,10,8630920.631562278,1788.7172518939392,"[42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000, 42255358160000, 42255358150000, 42255358190000, 42255356300000, 42255356310000]"
2018-05-16,10,7439181.831562276,1727.5950928030302,"[42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000, 42255358150000, 42255358190000, 42255356300000, 42255356310000, 42255355930000]"
2018-05-17,10,7439181.831562276,1727.5950928030302,"[42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000, 42255358150000, 42255358190000, 42255356300000, 42255356310000, 42255355930000]"
2018-05-18,10,7439181.831562276,1727.5950928030302,"[42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000, 42255358150000, 42255358190000, 42255356300000, 42255356310000, 42255355930000]"
2018-05-19,10,7439181.831562276,1727.5950928030302,"[42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000, 42255358150000, 42255358190000, 42255356300000, 42255356310000, 42255355930000]"
2018-05-20,10,7215172.451562277,1632.1999837121211,"[42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000, 42255358190000, 42255356300000, 42255356310000, 42255355930000, 42255358130000]"
2018-05-21,11,8988663.926562278,1728.1007393250686,"[42255357720000, 42255357710000, 42255357700000, 42255357730000, 42255357690000, 42255358190000, 42255356300000, 42255356310000, 42255355930000, 42255358130000, 42255358980000]"
2018-05-22,6,7300166.954457013,2012.1723535353533,"[42255356300000, 42255356310000, 42255355930000, 42255358130000, 42255358980000, 42255358170000]"
2018-05-23,6,7300166.954457013,2012.1723535353533,"[42255356300000, 42255356310000, 42255355930000, 42255358130000, 42255358980000, 42255358170000]"
2018-05-24,6,7300166.954457013,2012.1723535353533,"[42255356300000, 42255356310000, 42255355930000, 42255358130000, 42255358980000, 42255358170000]"
2018-05-25,9,9021632.262149323,2283.3274023569024,"[42255356300000, 42255356310000, 42255355930000, 42255358130000, 42255358980000, 42255358170000, 42255357950000, 42255357960000, 42255357970000]"
2018-05-26,9,9021632.262149323,2283.3274023569024,"[42255356300000, 42255356310000, 42255355930000, 42255358130000, 42255358980000, 42255358170000, 42255357950000, 42255357960000, 42255357970000]"
2018-05-27,12,12399519.70214932,2189.3437342171715,"[42255356300000, 42255356310000, 42255355930000, 42255358980000, 42255358170000, 42255357950000, 42255357960000, 42255357970000, 42255343120000, 42255358140000, 42255357980000, 42255358010000]"
2018-05-28,14,15236453.20214932,2077.986864177489,"[42255356300000, 42255356310000, 42255355930000, 42255358980000, 42255358170000, 42255357950000, 42255357960000, 42255357970000, 42255343120000, 42255358140000, 42255357980000, 42255358010000, 42255356290000, 42255358180000]"
2018-05-29,12,12618398.694457013,2120.716537247475,"[42255356310000, 42255355930000, 42255358980000, 42255357950000, 42255357960000, 42255357970000, 42255343120000, 42255358140000, 42255357980000, 42255358010000, 42255356290000, 42255358180000]"
2018-05-30,12,12607995.219457012,2091.5764520202015,"[42255356310000, 42255355930000, 42255357950000, 42255357960000, 42255357970000, 42255343120000, 42255358140000, 42255357980000, 42255358010000, 42255356290000, 42255358180000, 42255358990000]"
2018-05-31,12,12607995.219457012,2091.5764520202015,"[42255356310000, 42255355930000, 42255357950000, 42255357960000, 42255357970000, 42255343120000, 42255358140000, 42255357980000, 42255358010000, 42255356290000, 42255358180000, 42255358990000]"
2018-06-01,11,13169627.019457012,2199.307747933884,"[42255356310000, 42255357950000, 42255357960000, 42255357970000, 42255343120000, 42255357980000, 42255358010000, 42255356290000, 42255358180000, 42255358990000, 42255326400000]"
2018-06-02,8,9756192.107692307,2461.484043560606,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255358180000, 42255358990000, 42255326400000]"
2018-06-03,8,9756192.107692307,2461.484043560606,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255358180000, 42255358990000, 42255326400000]"
2018-06-04,7,7986074.107692308,2525.7678030303027,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255358990000, 42255326400000]"
2018-06-05,10,11340972.913247863,2430.8197916666672,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255358990000, 42255326400000, 42255356380000, 42255356410000, 42255354400000]"
2018-06-06,11,9785653.647747863,2460.8404121900826,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255358990000, 42255356380000, 42255356410000, 42255354400000, 42255354410000, 42255354420000]"
2018-06-07,11,9026935.781081196,2507.7401367079888,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255356380000, 42255356410000, 42255354400000, 42255354410000, 42255354420000, 42255356990000]"
2018-06-08,13,11723514.22552564,2571.865372086247,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255356380000, 42255356410000, 42255354400000, 42255354410000, 42255354420000, 42255356990000, 42255356970000, 42255357900000]"
2018-06-09,14,12693438.16670211,2611.2222150974026,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255356380000, 42255356410000, 42255354400000, 42255354410000, 42255354420000, 42255356990000, 42255356970000, 42255357900000, 42255357740000]"
2018-06-10,15,14263755.16670211,2635.413082575758,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255356380000, 42255356410000, 42255354400000, 42255354410000, 42255354420000, 42255356990000, 42255356970000, 42255357900000, 42255357740000, 42255357940000]"
2018-06-11,15,14263755.16670211,2635.413082575758,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255356380000, 42255356410000, 42255354400000, 42255354410000, 42255354420000, 42255356990000, 42255356970000, 42255357900000, 42255357740000, 42255357940000]"
2018-06-12,15,14263755.16670211,2635.413082575758,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255356380000, 42255356410000, 42255354400000, 42255354410000, 42255354420000, 42255356990000, 42255356970000, 42255357900000, 42255357740000, 42255357940000]"
2018-06-13,15,14263755.16670211,2635.413082575758,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255356380000, 42255356410000, 42255354400000, 42255354410000, 42255354420000, 42255356990000, 42255356970000, 42255357900000, 42255357740000, 42255357940000]"
2018-06-14,16,15443068.964429384,2562.5202431344696,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255356380000, 42255354400000, 42255354410000, 42255354420000, 42255356990000, 42255356970000, 42255357900000, 42255357740000, 42255357940000, 42255356390000, 42255323290000]"
2018-06-15,16,15359270.808873829,2566.25305563447,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255354400000, 42255354410000, 42255354420000, 42255356990000, 42255356970000, 42255357900000, 42255357740000, 42255357940000, 42255356390000, 42255323290000, 42255356400000]"
2018-06-16,18,16916116.926520888,2559.5900898569025,"[42255357950000, 42255357960000, 42255357970000, 42255357980000, 42255358010000, 42255354400000, 42255354410000, 42255354420000, 42255356990000, 42255356970000, 42255357900000, 42255357740000, 42255357940000, 42255356390000, 42255323290000, 42255356400000, 42255358000000, 42255357990000]"
2018-06-17,15,14010193.626520887,2605.1909108585855,"[42255357950000, 42255357960000, 42255357970000, 42255354400000, 42255354410000, 42255354420000, 42255356990000, 42255356970000, 42255357740000, 42255357940000, 42255356390000, 42255323290000, 42255356400000, 42255358000000, 42255357990000]"
2018-06-18,15,14010193.626520887,2605.1909108585855,"[42255357950000, 42255357960000, 42255357970000, 42255354400000, 42255354410000, 42255354420000, 42255356990000, 42255356970000, 42255357740000, 42255357940000, 42255356390000, 42255323290000, 42255356400000, 42255358000000, 42255357990000]"
2018-06-19,15,14010193.626520887,2605.1909108585855,"[42255357950000, 42255357960000, 42255357970000, 42255354400000, 42255354410000, 42255354420000, 42255356990000, 42255356970000, 42255357740000, 42255357940000, 42255356390000, 42255323290000, 42255356400000, 42255358000000, 42255357990000]"
2018-06-20,16,15262844.55985422,2648.3723027935603,"[42255357950000, 42255357960000, 42255357970000, 42255354400000, 42255354410000, 42255354420000, 42255356990000, 42255356970000, 42255357740000, 42255357940000, 42255356390000, 42255356400000, 42255358000000, 42255357990000, 42255357160000, 42255357170000]"
2018-06-21,12,11971062.252161913,2576.9132597853536,"[42255354400000, 42255354410000, 42255354420000, 42255356990000, 42255356970000, 42255357740000, 42255356390000, 42255356400000, 42255358000000, 42255357990000, 42255357160000, 42255357170000]"
2018-06-22,12,12733657.598495249,2506.1587114898994,"[42255354420000, 42255356990000, 42255356970000, 42255357740000, 42255356390000, 42255356400000, 42255358000000, 42255357990000, 42255357160000, 42255357170000, 42255358670000, 42255358680000]"
2018-06-23,10,10793376.842661913,2438.4487500000005,"[42255356970000, 42255357740000, 42255356390000, 42255356400000, 42255358000000, 42255357990000, 42255357160000, 42255357170000, 42255358670000, 42255358680000]"
2018-06-24,13,14459706.590661913,2153.814382867133,"[42255356970000, 42255357740000, 42255356390000, 42255356400000, 42255358000000, 42255357990000, 42255357160000, 42255357170000, 42255358670000, 42255358680000, 42255358870000, 42255359000000, 42255358310000]"
2018-06-25,16,16611941.657328581,2011.0460729166666,"[42255356970000, 42255357740000, 42255356390000, 42255356400000, 42255358000000, 42255357990000, 42255357160000, 42255357170000, 42255358670000, 42255358680000, 42255358870000, 42255359000000, 42255358310000, 42255358400000, 42255358290000, 42255358300000]"
2018-06-26,16,15931116.434817757,2104.6173678977275,"[42255356970000, 42255357740000, 42255358000000, 42255357990000, 42255357160000, 42255357170000, 42255358670000, 42255358680000, 42255358870000, 42255359000000, 42255358310000, 42255358400000, 42255358290000, 42255358300000, 42255358430000, 42255358440000]"
2018-06-27,18,17216923.34529413,2032.1577255892257,"[42255358000000, 42255357990000, 42255357160000, 42255357170000, 42255358670000, 42255358680000, 42255358870000, 42255359000000, 42255358310000, 42255358400000, 42255358290000, 42255358300000, 42255358430000, 42255358440000, 42255359320000, 42255357370000, 42255357350000, 42255356960000]"
2018-06-28,20,19219689.54529413,2113.4257882575757,"[42255358000000, 42255357990000, 42255357160000, 42255357170000, 42255358670000, 42255358680000, 42255358870000, 42255359000000, 42255358310000, 42255358400000, 42255358290000, 42255358300000, 42255358430000, 42255358440000, 42255359320000, 42255357370000, 42255357350000, 42255356960000, 42255356490000, 42255356470000]"
2018-06-29,20,19219689.54529413,2113.4257882575757,"[42255358000000, 42255357990000, 42255357160000, 42255357170000, 42255358670000, 42255358680000, 42255358870000, 42255359000000, 42255358310000, 42255358400000, 42255358290000, 42255358300000, 42255358430000, 42255358440000, 42255359320000, 42255357370000, 42255357350000, 42255356960000, 42255356490000, 42255356470000]"
2018-06-30,20,19451539.36396079,2133.033038825758,"[42255358000000, 42255357990000, 42255358670000, 42255358680000, 42255358310000, 42255358400000, 42255358290000, 42255358300000, 42255358430000, 42255358440000, 42255359320000, 42255357370000, 42255357350000, 42255356960000, 42255356490000, 42255356470000, 42255357190000, 42255357180000, 42255359020000, 42255359010000]"
2018-07-01,19,18695462.86396079,2200.0780492424246,"[42255358000000, 42255357990000, 42255358670000, 42255358680000, 42255358400000, 42255358290000, 42255358300000, 42255358430000, 42255358440000, 42255359320000, 42255357370000, 42255357350000, 42255356960000, 42255356490000, 42255356470000, 42255357190000, 42255357180000, 42255359020000, 42255359010000]"
2018-07-02,18,16760782.363960795,2136.526314183502,"[42255358000000, 42255357990000, 42255358400000, 42255358300000, 42255358430000, 42255358440000, 42255359320000, 42255357370000, 42255357350000, 42255356960000, 42255356490000, 42255356470000, 42255357190000, 42255357180000, 42255359020000, 42255359010000, 42255358330000, 42255358320000]"
2018-07-03,17,16117538.363960793,2212.0404734848485,"[42255358000000, 42255357990000, 42255358400000, 42255358430000, 42255358440000, 42255359320000, 42255357370000, 42255357350000, 42255356960000, 42255356490000, 42255356470000, 42255357190000, 42255357180000, 42255359020000, 42255359010000, 42255358330000, 42255358320000]"
2018-07-04,15,14560692.246313736,2172.8076881313127,"[42255358400000, 42255358430000, 42255358440000, 42255359320000, 42255357370000, 42255357350000, 42255356960000, 42255356490000, 42255356470000, 42255357190000, 42255357180000, 42255359020000, 42255359010000, 42255358330000, 42255358320000]"
2018-07-05,15,14560692.246313736,2172.8076881313127,"[42255358400000, 42255358430000, 42255358440000, 42255359320000, 42255357370000, 42255357350000, 42255356960000, 42255356490000, 42255356470000, 42255357190000, 42255357180000, 42255359020000, 42255359010000, 42255358330000, 42255358320000]"
2018-07-06,15,14560692.246313736,2172.8076881313127,"[42255358400000, 42255358430000, 42255358440000, 42255359320000, 42255357370000, 42255357350000, 42255356960000, 42255356490000, 42255356470000, 42255357190000, 42255357180000, 42255359020000, 42255359010000, 42255358330000, 42255358320000]"
2018-07-07,13,11695690.596313735,2256.6485868298364,"[42255358400000, 42255358430000, 42255358440000, 42255359320000, 42255357370000, 42255357350000, 42255356960000, 42255356490000, 42255356470000, 42255357190000, 42255357180000, 42255358330000, 42255358320000]"
2018-07-08,13,11695690.596313735,2256.6485868298364,"[42255358400000, 42255358430000, 42255358440000, 42255359320000, 42255357370000, 42255357350000, 42255356960000, 42255356490000, 42255356470000, 42255357190000, 42255357180000, 42255358330000, 42255358320000]"
2018-07-09,14,12033957.058434946,2393.5275838744587,"[42255358400000, 42255358430000, 42255358440000, 42255359320000, 42255357370000, 42255357350000, 42255356960000, 42255356490000, 42255356470000, 42255358330000, 42255358320000, 42255358040000, 42255357200000, 42255357210000]"
2018-07-10,18,16049523.015723625,2612.662646464646,"[42255358400000, 42255358430000, 42255358440000, 42255359320000, 42255357370000, 42255357350000, 42255356960000, 42255356490000, 42255356470000, 42255358040000, 42255357200000, 42255357210000, 42255358060000, 42255357380000, 42255357360000, 42255358470000, 42255358490000, 42255358480000]"
2018-07-11,16,14910919.554185161,2764.034243844697,"[42255358400000, 42255358430000, 42255358440000, 42255359320000, 42255356960000, 42255356490000, 42255356470000, 42255358040000, 42255357200000, 42255357210000, 42255358060000, 42255357380000, 42255357360000, 42255358470000, 42255358490000, 42255358480000]"
2018-07-12,16,14910919.554185161,2764.034243844697,"[42255358400000, 42255358430000, 42255358440000, 42255359320000, 42255356960000, 42255356490000, 42255356470000, 42255358040000, 42255357200000, 42255357210000, 42255358060000, 42255357380000, 42255357360000, 42255358470000, 42255358490000, 42255358480000]"
2018-07-13,16,14910919.554185161,2764.034243844697,"[42255358400000, 42255358430000, 42255358440000, 42255359320000, 42255356960000, 42255356490000, 42255356470000, 42255358040000, 42255357200000, 42255357210000, 42255358060000, 42255357380000, 42255357360000, 42255358470000, 42255358490000, 42255358480000]"
2018-07-14,13,11873111.166685162,2722.9522861305354,"[42255358400000, 42255358430000, 42255358440000, 42255356960000, 42255358040000, 42255357200000, 42255357210000, 42255358060000, 42255357380000, 42255357360000, 42255358470000, 42255358490000, 42255358480000]"
2018-07-15,13,12972811.519626338,2595.152606643357,"[42255358400000, 42255358430000, 42255358440000, 42255358040000, 42255357200000, 42255357210000, 42255358060000, 42255357380000, 42255357360000, 42255358470000, 42255358490000, 42255358480000, 42255358790000]"
2018-07-16,20,19155145.61962634,1700.4644405303036,"[42255358430000, 42255358440000, 42255358040000, 42255357200000, 42255357210000, 42255358060000, 42255357380000, 42255357360000, 42255358470000, 42255358490000, 42255358480000, 42255358790000, 42255333170000, 42255333170000, 42255333170000, 42255333170000, 42255333170000, 42255333170000, 42255333170000, 42255333170000]"
2018-07-17,29,24375813.786293007,1837.1594495820268,"[42255358430000, 42255358440000, 42255358040000, 42255357200000, 42255357210000, 42255358060000, 42255358470000, 42255358490000, 42255358480000, 42255358790000, 42255333170000, 42255333170000, 42255333170000, 42255333170000, 42255333170000, 42255333170000, 42255333170000, 42255333170000, 42255358200000, 42255358210000, 42255358220000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000]"
2018-07-18,36,29344156.01486443,1851.2808339646463,"[42255358440000, 42255358040000, 42255357200000, 42255357210000, 42255358060000, 42255358470000, 42255358490000, 42255358480000, 42255358790000, 42255333170000, 42255333170000, 42255333170000, 42255333170000, 42255333170000, 42255333170000, 42255333170000, 42255333170000, 42255358200000, 42255358210000, 42255358220000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000]"
2018-07-19,33,25254619.945600364,2188.6151912304867,"[42255358040000, 42255358060000, 42255358470000, 42255358490000, 42255358480000, 42255358790000, 42255358200000, 42255358210000, 42255358220000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000]"
2018-07-20,32,23141767.945600364,2206.989245501894,"[42255358040000, 42255358060000, 42255358470000, 42255358490000, 42255358480000, 42255358200000, 42255358210000, 42255358220000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000]"
2018-07-21,34,24808311.510817755,2280.089376782531,"[42255358040000, 42255358060000, 42255358470000, 42255358490000, 42255358480000, 42255358200000, 42255358210000, 42255358220000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255357540000, 42255357530000]"
2018-07-22,43,38078778.51546061,2218.0554532241013,"[42255358040000, 42255358060000, 42255358470000, 42255358490000, 42255358480000, 42255358200000, 42255358210000, 42255358220000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255357540000, 42255357530000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255358500000, 42255359390000]"
2018-07-23,44,39415884.51546061,2207.9332476756194,"[42255358040000, 42255358060000, 42255358470000, 42255358490000, 42255358480000, 42255358200000, 42255358210000, 42255358220000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255357540000, 42255357530000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255358500000, 42255359390000, 42255358510000]"
2018-07-24,44,39415884.51546061,2207.9332476756194,"[42255358040000, 42255358060000, 42255358470000, 42255358490000, 42255358480000, 42255358200000, 42255358210000, 42255358220000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255357540000, 42255357530000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255358500000, 42255359390000, 42255358510000]"
2018-07-25,44,39415884.51546061,2207.9332476756194,"[42255358040000, 42255358060000, 42255358470000, 42255358490000, 42255358480000, 42255358200000, 42255358210000, 42255358220000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255357540000, 42255357530000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255358500000, 42255359390000, 42255358510000]"
2018-07-26,45,41559722.01546061,2194.9596047979794,"[42255358040000, 42255358060000, 42255358470000, 42255358490000, 42255358480000, 42255358200000, 42255358210000, 42255358220000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255357540000, 42255357530000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255358500000, 42255359390000, 42255358510000, 42255358540000]"
2018-07-27,45,41559722.01546061,2194.9596047979794,"[42255358040000, 42255358060000, 42255358470000, 42255358490000, 42255358480000, 42255358200000, 42255358210000, 42255358220000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255357540000, 42255357530000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255358500000, 42255359390000, 42255358510000, 42255358540000]"
2018-07-28,46,42425854.86731246,2243.52762310606,"[42255358040000, 42255358060000, 42255358470000, 42255358490000, 42255358480000, 42255358200000, 42255358210000, 42255358220000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255357540000, 42255357530000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255358500000, 42255359390000, 42255358510000, 42255358540000, 42255357570000]"
2018-07-29,47,43250190.488002114,2292.1249278691166,"[42255358040000, 42255358060000, 42255358470000, 42255358490000, 42255358480000, 42255358200000, 42255358210000, 42255358220000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355820000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355840000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255355830000, 42255357540000, 42255357530000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255359390000, 42255358500000, 42255359390000, 42255358510000, 42255358540000, 42255357570000, 42255357580000]"
