StartDate,JobStartDate,JobEndDate,APINumber,OperatorName,WellName,TotalBaseWaterVolume,Purpose,IngredientName,PercentHFJob,Job_Duration,Sand_Purpose,Sand_IngredientName,Sum_Sand_PctHFJob,VolumeH2O_per_Day,Water_per_Ft
2016-06-09,2016-06-09,2016-06-17,42255349720000,Statoil Texas Onshore Properties LLC, Kolo-Neller-Rhodes Trust B6H,5199439.0,Base Fluid,Fresh Water,84.0369536529215,8,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",14.763712768210098,649929.875,984.7422348484848
2016-06-09,2016-06-09,2016-06-27,42255348160000,Murphy Exploration and Production USA, Roos 3H,13502538.0,Base Fluid,Fresh Water,90.82769724143972,18,Other Purpose,"Crystalline silica, quartz",8.74747980557731,750141.0,2557.2988636363634
2016-06-10,2016-06-10,2016-06-20,42255349700000,Statoil Texas Onshore Properties LLC, Kolo-Neller-Rhodes Trust B4H,5161170.0,Base Fluid,Fresh Water,83.95539194549859,10,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",14.8417994978372,516117.0,977.4943181818181
2016-06-10,2016-06-10,2016-06-20,42255349710000,Statoil Texas Onshore Properties LLC, Kolo-Neller-Rhodes Trust B5H,6613147.0,Base Fluid,Fresh Water,86.3604435718931,10,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",12.281963148154302,661314.7,1252.489962121212
2016-06-12,2016-06-12,2016-06-17,42255349610000,"EOG Resources, Inc.",ALLMAN UNIT # 6H,11116644.0,Carrier/Base Fluid,Water,85.25596,5,Proppant,Crystalline Silica,11.34464,2223328.8,2105.425
2016-06-14,2016-06-14,2016-06-22,42255335260000,Murphy Exploration and Production USA, PDR 6H,7569801.0,Base Fluid,Fresh Water,87.637280566551,8,,"Crystalline silica, quartz",11.859750401665199,946225.125,1433.6744318181818
2016-06-14,2016-06-14,2016-06-22,42255335250000,Murphy Exploration and Production USA, PDR 5H,9391048.0,Base Fluid,Fresh Water,87.4129928573872,8,Other Purpose,"Crystalline silica, quartz",12.030735169886599,1173881.0,1778.6075757575757
2016-06-21,2016-06-21,2016-06-27,42255349740000,"EOG Resources, Inc.",HICKOK # 2H,11765223.96,Carrier/Base Fluid,Water,86.43066,6,Proppant,Crystalline Silica,13.45816,1960870.6600000001,2228.2621136363637
2016-06-25,2016-06-25,2016-07-06,42255348210000,Marathon Oil ,Bailey Retzloff Unit 510H,6450571.0,,Water (Including Mix Water Supplied by Client)*,86.89238,11,,"Quartz, Crystalline silica",12.21881,586415.5454545454,1221.699053030303
2016-06-25,2016-06-25,2016-07-06,42255348180000,Marathon Oil ,Bailey Retzloff Unit 10H,7784227.0,,Water (Including Mix Water Supplied by Client)*,86.96256,11,,"Quartz, Crystalline silica",12.15333,707657.0,1474.2854166666666
2016-06-25,2016-06-25,2016-07-06,42255348230000,Marathon Oil ,Bailey Retzloff Unit AC 7H,4660975.0,,Water (Including Mix Water Supplied by Client)*,82.29132,11,,"Quartz, Crystalline silica",16.97844,423725.0,882.7604166666666
2016-06-27,2016-06-27,2016-07-02,42255349750200,"EOG Resources, Inc.",HICKOK # 3H,10851792.0,Carrier/Base Fluid,Water,85.99901,5,Proppant,Crystalline Silica,13.89539,2170358.4,2055.2636363636366
2016-07-03,2016-07-03,2016-07-08,42255349760000,"EOG Resources, Inc.",HICKOK # 4H,11280024.0,Carrier/Base Fluid,Water,86.67472,5,Proppant,Crystalline Silica,13.17665,2256004.8,2136.3681818181817
2016-07-07,2016-07-07,2016-07-20,42255348220000,Marathon Oil ,Bailey Retzloff Unit 508H,6500789.0,,Water (Including Mix Water Supplied by Client)*,87.00273446969999,13,,"Quartz, Crystalline silica",12.1075288711,500060.6923076923,1231.210037878788
2016-07-07,2016-07-07,2016-07-20,42255348200000,Marathon Oil ,Bailey Retzloff Unit 8H,8054836.0,,Water (Including Mix Water Supplied by Client)*,86.98889900969999,13,,"Quartz, Crystalline silica",12.109634896400001,619602.7692307692,1525.5371212121213
2016-07-07,2016-07-07,2016-07-20,42255348190000,Marathon Oil ,Bailey Retzloff Unit 9H,8311679.0,,Water (Including Mix Water Supplied by Client)*,86.99723170719999,13,,"Quartz, Crystalline silica",12.1031767165,639359.9230769231,1574.1816287878787
2016-07-11,2016-07-11,2016-07-15,42255349620000,"EOG Resources, Inc.",ALLMAN UNIT # 7H,11819766.0,Carrier/Base Fluid,Water,88.08306999999998,4,Proppant,Crystalline Silica,11.76061,2954941.5,2238.5920454545453
2016-07-18,2016-07-18,2016-07-21,42255350100000,Encana Oil & Gas (USA) Inc., Crews Unit 9H,4291992.0,Base Fluid,Water,87.5088761918204,3,,"Crystalline silica, quartz",11.338639497757,1430664.0,812.8772727272727
2016-07-19,2016-07-19,2016-07-21,42255350110000,Encana Oil & Gas (USA) Inc., Crews Unit 8H,4791346.0,Base Fluid,Water,87.57236441873579,2,,"Crystalline silica, quartz",11.2345888614655,2395673.0,907.4518939393939
2016-07-19,2016-07-19,2016-07-24,42255340970000,"EOG Resources, Inc.",HAIRGROVE UNIT # 7H,8743812.0,Carrier/Base Fluid,Water,86.85489,5,,Crystalline Silica,13.0465,1748762.4,1656.025
2016-07-19,2016-07-19,2016-07-21,42255350090000,Encana Oil & Gas (USA) Inc., Crews Unit 10H,4078297.0,Base Fluid,Water,87.32835975819309,2,,"Crystalline silica, quartz",11.489101648330701,2039148.5,772.4047348484848
2016-07-19,2016-07-19,2016-08-11,42255349870000,"EOG Resources, Inc.",KORTH UNIT #10H,14158998.0,Carrier/Base Fluid,Water,87.11824,23,,Crystalline Silica,12.79135,615608.6086956522,2681.628409090909
2016-07-22,2016-07-22,2016-08-02,42255349150000,Marathon Oil ,Turnbull Unit D 501H,6225695.0,,Water (Including Mix Water Supplied by Client)*,86.134,11,,"Quartz, Crystalline silica",13.01501,565972.2727272727,1179.1089015151515
2016-07-22,2016-07-22,2016-07-28,42255349170000,Marathon Oil ,Turnbull Unit D 502H,3572882.0,,Water (Including Mix Water Supplied by Client)*,82.68375,6,,"Quartz, Crystalline silica",16.60492,595480.3333333334,676.682196969697
2016-07-25,2016-07-25,2016-07-29,42255340990000,"EOG Resources, Inc.",GIBBS UNIT # 1H,9392838.0,Carrier/Base Fluid,Water,86.91353000000002,4,,Crystalline Silica,12.9958,2348209.5,1778.946590909091
2016-07-26,2016-07-26,2016-08-10,42255349860100,"EOG Resources, Inc.",KORTH UNIT #11H,14109900.0,Carrier/Base Fluid,Water,87.18385,15,,Crystalline Silica,12.72363,940660.0,2672.3295454545455
2016-07-28,2016-07-28,2016-08-12,42255349900100,"EOG Resources, Inc.",KORTH UNIT #14H,14851284.0,Carrier/Base Fluid,Water,87.76244,15,,Crystalline Silica,12.17834,990085.6,2812.7431818181817
2016-07-28,2016-07-28,2016-08-06,42255349140000,Marathon Oil ,Turnbull Unit D 15H,6001461.0,,Water (Including Mix Water Supplied by Client)*,86.22584,9,,"Quartz, Crystalline silica",12.98793,666829.0,1136.6403409090908
2016-07-28,2016-07-28,2016-08-06,42255349160000,Marathon Oil ,Turnbull Unit D 16H,6469151.0,,Water (Including Mix Water Supplied by Client)*,86.19995,9,,"Quartz, Crystalline silica",13.00662,718794.5555555555,1225.2179924242423
2016-07-29,2016-07-29,2016-08-07,42255342230000,ConocoPhillips Company/Burlington Resources, Leo Frank B2,10128736.0,Base Fluid,Fresh Water,86.6887524228237,9,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",12.6596057045972,1125415.111111111,1918.321212121212
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798879.0,Base Fluid,Fresh Water,86.2859187833198,10,,"Crystalline silica, quartz",24.6860251377802,579887.9,1098.272537878788
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798881.0,Base Fluid,Water,86.19039345093229,10,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",24.6860251377802,579888.1,1098.2729166666666
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798881.0,Base Fluid,Water,86.19039345093229,10,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",24.6860251377802,579888.1,1098.2729166666666
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798881.0,Base Fluid,Water,86.19039345093229,10,,"Crystalline silica, quartz",24.6860251377802,579888.1,1098.2729166666666
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798881.0,Base Fluid,Water,86.19039345093229,10,,"Crystalline silica, quartz",24.6860251377802,579888.1,1098.2729166666666
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798881.0,Base Fluid,Water,86.19039345093229,10,,"Crystalline silica, quartz",24.6860251377802,579888.1,1098.2729166666666
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798881.0,Base Fluid,Water,86.19039345093229,10,,"Crystalline silica, quartz",24.6860251377802,579888.1,1098.2729166666666
2016-07-31,2016-07-31,2016-08-10,42255350050000,Statoil Texas Onshore Properties LLC,Gus Tips GU1 D2H,5803316.0,Base Fluid,Water,83.7833109222387,10,,"Crystalline silica, quartz",14.951001608278599,580331.6,1099.1128787878788
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798879.0,Base Fluid,Fresh Water,86.2859187833198,10,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",24.6860251377802,579887.9,1098.272537878788
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798879.0,Base Fluid,Fresh Water,86.2859187833198,10,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",24.6860251377802,579887.9,1098.272537878788
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798879.0,Base Fluid,Fresh Water,86.2859187833198,10,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",24.6860251377802,579887.9,1098.272537878788
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798879.0,Base Fluid,Fresh Water,86.2859187833198,10,,"Crystalline silica, quartz",24.6860251377802,579887.9,1098.272537878788
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798879.0,Base Fluid,Fresh Water,86.2859187833198,10,,"Crystalline silica, quartz",24.6860251377802,579887.9,1098.272537878788
2016-07-31,2016-07-31,2016-08-10,42255350050000,Statoil Texas Onshore Properties LLC, Gus Tips GU D2H,5803310.0,Base Fluid,Fresh Water,83.8828560046782,10,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",14.9687800009269,580331.0,1099.1117424242425
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798879.0,Base Fluid,Fresh Water,86.2859187833198,10,,"Crystalline silica, quartz",24.6860251377802,579887.9,1098.272537878788
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798879.0,Base Fluid,Fresh Water,86.2859187833198,10,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",24.6860251377802,579887.9,1098.272537878788
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798881.0,Base Fluid,Water,86.19039345093229,10,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",24.6860251377802,579888.1,1098.2729166666666
2016-07-31,2016-07-31,2016-08-10,42255350070000,Statoil Texas Onshore Properties LLC, Gus Tips GU1 D3H,5798881.0,Base Fluid,Water,86.19039345093229,10,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",24.6860251377802,579888.1,1098.2729166666666
2016-08-01,2016-08-01,2016-08-09,42255349880000,"EOG Resources, Inc.",KORTH UNIT #12H,13456716.0,Carrier/Base Fluid,Water,86.32016999999998,8,,Crystalline Silica,13.59184,1682089.5,2548.6204545454543
2016-08-01,2016-08-01,2016-08-10,42255350030000,Statoil Texas Onshore Properties LLC,Gus Tips GU1 D1H,4953931.0,Base Fluid,Water,83.3153169343058,9,,"Crystalline silica, quartz",15.4033604958095,550436.7777777778,938.2445075757576
2016-08-01,2016-08-01,2016-08-10,42255350030000,Statoil Texas Onshore Properties LLC, Gus Tips GU D1H,4953931.0,Base Fluid,Fresh Water,83.415248601416,9,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",15.4218357726932,550436.7777777778,938.2445075757576
2016-08-04,2016-08-04,2016-08-11,42255349890000,"EOG Resources, Inc.",KORTH UNIT #13H,15001896.0,Carrier/Base Fluid,Water,87.4119,7,,Crystalline Silica,12.53228,2143128.0,2841.268181818182
2016-08-06,2016-08-06,2016-08-14,42255350410000,"GulfTex Energy III, LP", Concord South Unit 1H,12063157.0,,Water,85.8657886578065,8,,"Crystalline silica, quartz",13.4216091036797,1507894.625,2284.6888257575756
2016-08-08,2016-08-08,2016-08-16,42255348120000,Marathon Oil ,Rippstein Gotthardt 2H,5573944.0,,Water (Including Mix Water Supplied by Client)*,79.7529,8,,"Quartz, Crystalline silica",19.30228,696743.0,1055.6712121212122
2016-08-08,2016-08-08,2016-08-16,42255348110000,Marathon Oil ,Rippstein Gotthardt 501H,5790584.0,,Water (Including Mix Water Supplied by Client)*,79.8114,8,,"Quartz, Crystalline silica",19.2408,723823.0,1096.7015151515152
2016-08-08,2016-08-08,2016-08-16,42255349300000,Marathon Oil , Rippstein Gotthardt 503H,5089768.0,Base Fluid,Water,80.35167349951199,8,,"Crystalline silica, quartz",16.069307516329,636221.0,963.9712121212121
2016-08-16,2016-08-16,2016-08-26,42255348130000,Marathon Oil ,Rippstein Gotthardt 502H,6928623.0,,Water (Including Mix Water Supplied by Client)*,79.27134000000002,10,,"Quartz, Crystalline silica",19.79125,692862.3,1312.2392045454546
2016-08-16,2016-08-16,2016-08-26,42255348140000,Marathon Oil ,Rippstein Gotthardt 3H,6914147.0,,Water (Including Mix Water Supplied by Client)*,79.69391999999998,10,,"Quartz, Crystalline silica",19.36562,691414.7,1309.4975378787879
2016-08-16,2016-08-16,2016-08-21,42255349920000,"EOG Resources, Inc.",MAUNAKEA UNIT #101H,10237668.0,Carrier/Base Fluid,Water,88.07401999999998,5,,Crystalline Silica,11.78137,2047533.6,1938.9522727272727
2016-08-19,2016-08-19,2016-09-07,42255350450000,Encana Oil & Gas (USA) Inc., Korth A Unit 7H ,8007074.0,Base Fluid,Water,88.04466169595209,19,,"Crystalline silica, quartz",11.2620365619659,421424.94736842107,1516.491287878788
2016-08-19,2016-08-19,2016-09-07,42255350440000,Encana Oil & Gas (USA) Inc., Korth A Unit 8H ,10117895.0,Base Fluid,Water,95.01992017187858,19,,"Crystalline silica, quartz",4.24655681848526,532520.7894736842,1916.2679924242425
2016-08-19,2016-08-19,2016-08-20,42255349490000,Marathon Oil , Trial 502H,6091808.0,Base Fluid,Water,89.45971745437409,1,,"Crystalline silica, quartz",7.869852882809939,6091808.0,1153.7515151515152
2016-08-21,2016-08-21,2016-08-29,42255350590000,"EOG Resources, Inc.",FUJI UNIT #101H,17910264.12,Carrier/Base Fluid,Water,89.95144,8,,Crystalline Silica,9.79709,2238783.015,3392.0954772727273
2016-08-24,2016-08-24,2016-08-27,42255342090000,"EOG Resources, Inc.",FISCHER UNIT # 7H,5770128.0,Carrier/Base Fluid,Water,86.88754,3,,Crystalline Silica,13.01211,1923376.0,1092.8272727272727
2016-08-27,2016-08-27,2016-08-29,42255342110000,"EOG Resources, Inc.",FISCHER UNIT # 9H,5915406.0,Carrier/Base Fluid,Water,86.65871,2,,Crystalline Silica,13.24265,2957703.0,1120.3420454545455
2016-08-27,2016-08-27,2016-09-03,42255348430000,Marathon Oil ,Kennedy 13H,4628277.0,,Water (Including Mix Water Supplied by Client)*,77.90565,7,,"Quartz, Crystalline silica",21.09248,661182.4285714285,876.5676136363636
2016-08-27,2016-08-27,2016-09-03,42255348420000,Marathon Oil ,Kennedy 12H,4785194.0,,Water (Including Mix Water Supplied by Client)*,78.01335999999998,7,,"Quartz, Crystalline silica",20.98413,683599.1428571428,906.2867424242424
2016-08-30,2016-08-30,2016-09-01,42255342100000,"EOG Resources, Inc.",FISCHER UNIT # 8H,5710446.0,Carrier/Base Fluid,Water,86.57517,2,,Crystalline Silica,13.32589,2855223.0,1081.5238636363636
2016-09-03,2016-09-03,2016-09-20,42255350190000,"EOG Resources, Inc.",MATTERHORN UNIT #103H,9725604.0,Carrier/Base Fluid,Water,87.50576,17,,Crystalline Silica,12.25168,572094.3529411765,1841.9704545454545
2016-09-04,2016-09-04,2016-09-14,42255348460000,Marathon Oil ,Kennedy 514H,3845298.0,,Water (Including Mix Water Supplied by Client)*,74.56579,10,,"Quartz, Crystalline silica",24.29208,384529.8,728.2761363636364
2016-09-04,2016-09-04,2016-09-14,42255348450000,Marathon Oil ,Kennedy 513H,3952710.0,,Water (Including Mix Water Supplied by Client)*,75.10206,10,,"Quartz, Crystalline silica",23.77488,395271.0,748.6193181818181
2016-09-04,2016-09-04,2016-09-14,42255348440000,Marathon Oil ,Kennedy 512H,4176356.0,,Water (Including Mix Water Supplied by Client)*,73.50428000000002,10,,"Quartz, Crystalline silica",25.30935,417635.6,790.9765151515152
2016-09-08,2016-09-08,2016-09-21,42255350180000,"EOG Resources, Inc.",MATTERHORN UNIT #102H,11220888.0,Carrier/Base Fluid,Water,87.30443000000002,13,,Crystalline Silica,12.46851,863145.2307692308,2125.168181818182
2016-09-08,2016-09-08,2016-09-11,42255347860000,Encana Oil & Gas (USA) Inc., Kotara Ridley Unit 14H,5881412.0,Base Fluid,Water,87.3573935742892,3,,"Crystalline silica, quartz",19.788937955861904,1960470.6666666667,1113.9037878787879
2016-09-08,2016-09-08,2016-09-11,42255347860000,Encana Oil & Gas (USA) Inc., Kotara Ridley Unit 14H,5881412.0,Base Fluid,Water,87.3573935742892,3,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",19.788937955861904,1960470.6666666667,1113.9037878787879
2016-09-08,2016-09-08,2016-09-11,42255347860000,Encana Oil & Gas (USA) Inc., Kotara Ridley Unit 14H,5881412.0,Base Fluid,Water,87.3573935742892,3,,"Crystalline silica, quartz",19.788937955861904,1960470.6666666667,1113.9037878787879
2016-09-08,2016-09-08,2016-09-11,42255347860000,Encana Oil & Gas (USA) Inc., Kotara Ridley Unit 14H,5881412.0,Base Fluid,Water,87.3573935742892,3,,"Crystalline silica, quartz",19.788937955861904,1960470.6666666667,1113.9037878787879
2016-09-08,2016-09-08,2016-09-11,42255347860000,Encana Oil & Gas (USA) Inc., Kotara Ridley Unit 14H,5881412.0,Base Fluid,Water,87.3573935742892,3,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",19.788937955861904,1960470.6666666667,1113.9037878787879
2016-09-08,2016-09-08,2016-09-11,42255347860000,Encana Oil & Gas (USA) Inc., Kotara Ridley Unit 14H,5881412.0,Base Fluid,Water,87.3573935742892,3,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",19.788937955861904,1960470.6666666667,1113.9037878787879
2016-09-08,2016-09-08,2016-09-11,42255347860000,Encana Oil & Gas (USA) Inc., Kotara Ridley Unit 14H,5881412.0,Base Fluid,Water,87.3573935742892,3,Hazardous and Non-Hazardous Ingredients,"Crystalline silica, quartz",19.788937955861904,1960470.6666666667,1113.9037878787879
2016-09-08,2016-09-08,2016-09-11,42255347860000,Encana Oil & Gas (USA) Inc., Kotara Ridley Unit 14H,5881412.0,Base Fluid,Water,87.3573935742892,3,,"Crystalline silica, quartz",19.788937955861904,1960470.6666666667,1113.9037878787879
2016-09-10,2016-09-10,2016-09-21,42255343240000,Marathon Oil ,Morgan Unit AC 4H,4891870.0,,Water (Including Mix Water Supplied by Client)*,83.63265,11,,"Quartz, Crystalline silica",15.55808,444715.45454545453,926.4905303030303
2016-09-10,2016-09-10,2016-09-21,42255343250000,Marathon Oil ,Morgan Unit AC 2H,3746133.0,,Water (Including Mix Water Supplied by Client)*,83.85713,11,,"Quartz, Crystalline silica",15.27659,340557.54545454547,709.4948863636364
2016-09-10,2016-09-10,2016-09-21,42255343260000,Marathon Oil ,Morgan Unit AC 3H,5170889.0,,Water (Including Mix Water Supplied by Client)*,83.35213,11,,"Quartz, Crystalline silica",15.84001,470080.8181818182,979.3350378787878
2016-09-12,2016-09-12,2016-09-24,42255339860000,ConocoPhillips Company/Burlington Resources, Allen Unit A 4,8007462.0,Base Fluid,Water,85.6233833155406,12,,"Crystalline silica, quartz",13.290419235825501,667288.5,1516.5647727272728
2016-09-14,2016-09-14,2016-09-21,42255350170000,"EOG Resources, Inc.",MATTERHORN UNIT #101H,12011958.0,Carrier/Base Fluid,Water,87.74928,7,,Crystalline Silica,12.03372,1715994.0,2274.9920454545454
2016-09-15,2016-09-15,2016-09-23,42255347750000,Marathon Oil ,Salge Kinkler 501H,5573269.0,,Water (Including Mix Water Supplied by Client)*,80.28324,8,,"Quartz, Crystalline silica",18.76249,696658.625,1055.5433712121212
2016-09-15,2016-09-15,2016-09-23,42255347760000,Marathon Oil ,Salge Kinkler 3H,5394282.0,,Water (Including Mix Water Supplied by Client)*,79.83804,8,,"Quartz, Crystalline silica",19.20244,674285.25,1021.6443181818182
2016-09-20,2016-09-20,2016-09-26,42255350430000,Encana Oil & Gas (USA) Inc.,Franke Unit 7H,21134357.0,Base Fluid,Water,98.8818955812404,6,"Inhibitor Aid , Corrosion Inhibitor, Demulsifier, Temporary Clay Stabilizer, Antifoam Agent, Surfactant, Acid, Breaker, Stabilizing Agent, Additive, G","Quartz, Crystalline silica",13.54744,3522392.8333333335,4002.7191287878786
2016-09-21,2016-09-21,2016-10-05,42255343210000,Marathon Oil ,Morgan Unit 8H,6414508.0,,Water (Including Mix Water Supplied by Client)*,81.92758,14,,"Quartz, Crystalline silica",17.20683,458179.14285714284,1214.8689393939394
2016-09-21,2016-09-21,2016-10-05,42255345250000,Marathon Oil ,Morgan Unit 9H,4866086.0,,Water (Including Mix Water Supplied by Client)*,82.76168,14,,"Quartz, Crystalline silica",16.3867,347577.5714285714,921.6071969696969
2016-09-22,2016-09-22,2016-10-07,42255349240000,Marathon Oil , Salge Kinkler  5H,6541861.0,Base Fluid,Water,82.3600330545952,15,,"Crystalline silica, quartz",16.125640601851,436124.06666666665,1238.9888257575758
2016-09-24,2016-09-24,2016-10-01,42255347780000,Marathon Oil ,Salge Kinkler 4H,5345373.0,,Water (Including Mix Water Supplied by Client)*,79.6727,7,,"Quartz, Crystalline silica",19.34869,763624.7142857143,1012.38125
2016-09-24,2016-09-24,2016-10-01,42255347770000,Marathon Oil ,Salge Kinkler 502H,5345276.0,,Water (Including Mix Water Supplied by Client)*,79.69565,7,,"Quartz, Crystalline silica",19.32633,763610.8571428572,1012.3628787878788
2016-09-24,2016-09-24,2016-09-26,42255349250000,Marathon Oil , Salge Kinkler  503H,6444442.0,Base Fluid,Water,82.5782488316795,2,,"Crystalline silica, quartz",15.875962164252998,3222221.0,1220.5382575757576
2016-09-25,2016-09-25,2016-09-28,42255325400000,ConocoPhillips Company/Burlington Resources, Williams Unit A  1,7416818.0,Base Fluid,Water,89.65046735327671,3,,"Crystalline silica, quartz",9.39919627876952,2472272.6666666665,1404.700378787879
2016-09-29,2016-09-29,2016-10-23,42255341930000,ConocoPhillips Company/Burlington Resources, Leo Janysek Unit A 2,9123434.0,Base Fluid,Water,84.7629237987411,24,,"Crystalline silica, quartz",13.9761247634888,380143.0833333333,1727.923106060606
2016-09-29,2016-09-29,2016-10-17,42255341940000,ConocoPhillips Company/Burlington Resources, Leo Janysek Unit A 3,13126515.0,Base Fluid,Water,84.75810324696299,18,,"Crystalline silica, quartz",14.1092865566607,729250.8333333334,2486.0823863636365
2016-09-30,2016-09-30,2016-10-15,42255350080000,ConocoPhillips Company/Burlington Resources, William Unit A 4,11605217.0,Base Fluid,Water,84.6628635738693,15,,"Crystalline silica, quartz",14.137109875679,773681.1333333333,2197.957765151515
2016-10-02,2016-10-02,2016-10-04,42255350390000,"EOG Resources, Inc.",LEONARD AC UNIT #102H,5342778.0,Carrier/Base Fluid,Water,87.11398,2,,Crystalline Silica,12.76159,2671389.0,1011.8897727272728
2016-10-04,2016-10-04,2016-10-22,42255347870000,BHP Billiton Petroleum ,A Banduch C 2H,13531267.0,,Water (Including Mix Water Supplied by Client)*,87.65114,18,,"Quartz, Crystalline silica",12.1293,751737.0555555555,2562.739962121212
2016-10-05,2016-10-05,2016-10-07,42255350400000,"EOG Resources, Inc.",LEONARD AC UNIT #103H,5421444.0,Carrier/Base Fluid,Water,87.34589,2,,Crystalline Silica,12.54318,2710722.0,1026.7886363636364
2016-10-05,2016-10-05,2016-10-21,42255347890000,BHP Billiton Petroleum ,A Banduch C 4H,12692668.0,,Water (Including Mix Water Supplied by Client)*,87.89896,16,,"Quartz, Crystalline silica",11.87211,793291.75,2403.914393939394
2016-10-06,2016-10-06,2016-10-13,42255346540000,Marathon Oil ,Murphy Sinclair 302H,4784753.0,,Water (Including Mix Water Supplied by Client)*,80.14595,7,,"Quartz, Crystalline silica",18.94169,683536.1428571428,906.2032196969697
2016-10-06,2016-10-06,2016-10-13,42255346530000,Marathon Oil ,Murphy Sinclair 502H,4152147.0,,Water (Including Mix Water Supplied by Client)*,79.7992,7,,"Quartz, Crystalline silica",19.27942,593163.8571428572,786.3914772727272
2016-10-06,2016-10-06,2016-10-22,42255347880000,BHP Billiton Petroleum ,A Banduch C 3H,12966214.0,,Water (Including Mix Water Supplied by Client)*,87.31197,16,,"Quartz, Crystalline silica",12.47045,810388.375,2455.7223484848487
2016-10-09,2016-10-09,2016-10-13,42255350370000,"EOG Resources, Inc.",LEONARD UNIT # 6H,9375534.0,Carrier/Base Fluid,Water,87.31174,4,,Crystalline Silica,12.51624,2343883.5,1775.6693181818182
2016-10-10,2016-10-10,2016-10-26,42255346670000,"EnerVest, Ltd.", Gussie Yanta Unit 11H,9804065.0,Base Fluid,Water,87.1787947907308,16,,"Crystalline silica, quartz",11.929413795471199,612754.0625,1856.8304924242425
2016-10-11,2016-10-11,2016-10-17,42255350420000,Encana Oil & Gas (USA) Inc.,Love Unit 13H,9890155.0,Base Fluid,Water,85.8089737385437,6,,"Crystalline silica, quartz",13.1189384460449,1648359.1666666667,1873.1354166666667
2016-10-13,2016-10-13,2016-10-15,42255342950000,"EOG Resources, Inc.",URBANCZYK UNIT # 9H,5132064.0,Carrier/Base Fluid,Water,87.92836,2,,Crystalline Silica,11.9518,2566032.0,971.9818181818182
2016-10-14,2016-10-14,2016-10-22,42255346570000,Marathon Oil ,Murphy Sinclair 303H,4472041.0,,Water (Including Mix Water Supplied by Client)*,79.52157,8,,"Quartz, Crystalline silica",19.55926,559005.125,846.9774621212122
2016-10-14,2016-10-14,2016-10-22,42255346690000,Marathon Oil ,Murphy Sinclair AC 3H,4595648.0,,Water (Including Mix Water Supplied by Client)*,84.98533,8,,"Quartz, Crystalline silica",14.29302,574456.0,870.3878787878788
2016-10-14,2016-10-14,2016-10-17,42255350380000,"EOG Resources, Inc.",LEONARD UNIT # 7H,9102870.0,Carrier/Base Fluid,Water,86.87578,3,,Crystalline Silica,12.92909,3034290.0,1724.028409090909
