,Daily_Avg,Daily_Sum,Daily_Count,Dly_Cnt_Diff,Rig_Count,WTI_Spot_Price,Brent_Spot_Price,fracs_per_day,volume_per_day,avg_volh2o_per_ft
2018-06-17,0.0,0.0,0,0.0,31.0,65.01,72.02,15.0,14010193.626520889,2605.1909108585855
2018-06-18,0.0,0.0,0,0.0,31.0,65.91,74.87,15.0,14010193.626520889,2605.1909108585855
2018-06-19,0.0,0.0,0,0.0,31.0,65.09,74.92,15.0,14010193.626520889,2605.1909108585855
2018-06-20,0.0,0.0,0,0.0,31.0,65.92,74.25,16.0,15262844.55985422,2648.3723027935603
2018-06-21,0.0,0.0,0,0.0,31.0,65.68,72.87,12.0,11971062.252161913,2576.9132597853536
2018-06-22,0.0,0.0,0,0.0,31.0,69.02,73.67,12.0,12733657.598495249,2506.1587114898994
2018-06-23,0.0,0.0,0,0.0,31.0,69.02,73.67,10.0,10793376.842661913,2438.4487500000005
2018-06-24,0.0,0.0,0,0.0,31.0,69.02,73.67,13.0,14459706.590661913,2153.814382867133
2018-06-25,0.0,0.0,0,0.0,31.0,69.91,72.82,16.0,16611941.65732858,2011.0460729166666
2018-06-26,2.3,2.3,1,1.0,31.0,75.23,73.58,16.0,15931116.434817757,2104.617367897727
2018-06-27,0.0,0.0,0,-1.0,31.0,77.41,76.09,18.0,17216923.345294125,2032.1577255892257
2018-06-28,0.0,0.0,0,0.0,31.0,73.45,76.26,20.0,19219689.545294125,2113.4257882575757
2018-06-29,0.0,0.0,0,0.0,31.0,74.13,77.44,20.0,19219689.545294125,2113.4257882575757
2018-06-30,0.0,0.0,0,0.0,30.0,74.13,77.44,20.0,19451539.36396079,2133.033038825758
2018-07-01,1.8666666666666665,11.2,6,6.0,30.0,74.13,77.44,19.0,18695462.86396079,2200.0780492424246
2018-07-02,2.2,4.4,2,-4.0,30.0,73.89,76.71,18.0,16760782.363960795,2136.526314183502
2018-07-03,0.0,0.0,0,-2.0,30.0,74.19,75.87,17.0,16117538.363960793,2212.040473484849
2018-07-04,0.0,0.0,0,0.0,30.0,74.19,76.99,15.0,14560692.246313736,2172.8076881313127
2018-07-05,0.0,0.0,0,0.0,30.0,73.05,77.09,15.0,14560692.246313736,2172.8076881313127
2018-07-06,0.0,0.0,0,0.0,30.0,73.78,74.98,15.0,14560692.246313736,2172.8076881313127
2018-07-07,0.0,0.0,0,0.0,30.0,73.78,74.98,13.0,11695690.596313735,2256.6485868298364
2018-07-08,0.0,0.0,0,0.0,30.0,73.78,74.98,13.0,11695690.596313735,2256.6485868298364
2018-07-09,0.0,0.0,0,0.0,30.0,73.93,77.08,14.0,12033957.058434946,2393.5275838744587
2018-07-10,0.0,0.0,0,0.0,30.0,74.11,77.8,18.0,16049523.015723623,2612.662646464646
2018-07-11,0.0,0.0,0,0.0,30.0,70.47,75.35,16.0,14910919.554185161,2764.034243844697
2018-07-12,0.0,0.0,0,0.0,30.0,70.28,72.11,16.0,14910919.554185161,2764.034243844697
2018-07-13,0.0,0.0,0,0.0,30.0,71.03,74.11,16.0,14910919.554185161,2764.034243844697
2018-07-14,0.0,0.0,0,0.0,32.0,71.03,74.11,13.0,11873111.166685162,2722.952286130537
2018-07-15,0.0,0.0,0,0.0,32.0,71.03,74.11,13.0,12972811.519626338,2595.152606643356
2018-07-16,0.0,0.0,0,0.0,32.0,68.22,71.03,20.0,19155145.619626336,1700.4644405303036
2018-07-17,0.0,0.0,0,0.0,32.0,68.03,70.87,29.0,24375813.786293004,1837.1594495820268
2018-07-18,0.0,0.0,0,0.0,32.0,68.78,70.52,36.0,29344156.01486443,1851.2808339646467
2018-07-19,0.0,0.0,0,0.0,32.0,69.42,71.94,33.0,25254619.94560036,2188.6151912304867
2018-07-20,1.9666666666666668,5.9,3,3.0,32.0,70.31,71.99,32.0,23141767.94560036,2206.989245501894
2018-07-21,0.0,0.0,0,-3.0,32.0,70.31,71.99,34.0,24808311.51081775,2280.089376782531
2018-07-22,0.0,0.0,0,0.0,32.0,70.31,71.99,43.0,38078778.51546061,2218.0554532241013
2018-07-23,0.0,0.0,0,0.0,32.0,67.9,73.45,44.0,39415884.51546061,2207.9332476756194
2018-07-24,0.0,0.0,0,0.0,32.0,70.77,73.53,44.0,39415884.51546061,2207.9332476756194
2018-07-25,1.7,1.7,1,1.0,32.0,71.13,73.67,44.0,39415884.51546061,2207.9332476756194
2018-07-26,0.9,0.9,1,0.0,32.0,71.59,74.51,45.0,41559722.01546061,2194.9596047979794
2018-07-27,0.0,0.0,0,-1.0,32.0,68.66,74.84,45.0,41559722.01546061,2194.9596047979794
2018-07-28,0.0,0.0,0,0.0,32.0,68.66,74.84,46.0,42425854.86731246,2243.52762310606
2018-07-29,0.0,0.0,0,0.0,32.0,68.66,74.84,47.0,43250190.488002114,2292.1249278691166
2018-07-30,0.0,0.0,0,0.0,32.0,71.19,74.99,54.0,46135486.390496984,2192.6310364057244
2018-07-31,0.0,0.0,0,0.0,32.0,69.88,74.16,51.0,41282146.74299699,2214.2331399286986
2018-08-01,0.0,0.0,0,0.0,32.0,68.8,72.28,55.0,45954006.26420911,2127.5583950413225
2018-08-02,2.7,2.7,1,1.0,32.0,68.95,72.95,58.0,48321249.994338974,2171.545961010972
2018-08-03,0.0,0.0,0,-1.0,32.0,68.49,72.48,35.0,33472189.33814851,2304.279714285714
2018-08-04,0.0,0.0,0,0.0,30.0,68.49,72.48,35.0,33472189.33814851,2304.279714285714
2018-08-05,0.0,0.0,0,0.0,30.0,68.49,72.48,35.0,33472189.33814851,2304.279714285714
2018-08-06,0.0,0.0,0,0.0,30.0,69.01,72.51,34.0,31500842.33814851,2306.1653810160433
2018-08-07,0.0,0.0,0,0.0,30.0,69.17,72.31,34.0,31500842.33814851,2306.1653810160433
2018-08-08,1.4,1.4,1,1.0,30.0,66.92,70.71,33.0,29929437.11814851,2330.9560554407717
2018-08-09,0.0,0.0,0,-1.0,30.0,66.81,70.55,30.0,25936265.998148505,2405.436325757576
2018-08-10,0.0,0.0,0,0.0,30.0,67.61,71.0,24.0,20185493.464815177,2531.2176609848484
2018-08-11,0.0,0.0,0,0.0,30.0,67.61,71.0,17.0,14803975.57466366,3292.868638591801
2018-08-12,0.0,0.0,0,0.0,30.0,67.61,71.0,15.0,12705038.174663661,3334.833775252526
2018-08-13,0.0,0.0,0,0.0,30.0,67.25,70.62,16.0,13522467.374663662,3174.786706912879
2018-08-14,0.0,0.0,0,0.0,30.0,67.04,70.77,17.0,15159790.307053925,3200.9805369875226
2018-08-15,0.0,0.0,0,0.0,30.0,65.07,68.38,19.0,17262190.307053924,3189.800647926635
2018-08-16,1.5,3.0,2,2.0,30.0,65.44,69.21,17.0,14815984.47372059,3401.5548796791445
2018-08-17,0.0,0.0,0,-2.0,30.0,65.93,70.14,18.0,16985796.87372059,3326.732196969697
2018-08-18,0.0,0.0,0,0.0,29.0,65.93,70.14,18.0,16985796.87372059,3326.732196969697
2018-08-19,0.0,0.0,0,0.0,29.0,65.93,70.14,17.0,16168367.67372059,3476.8881684491976
2018-08-20,0.0,0.0,0,0.0,29.0,66.5,71.11,15.0,13410881.007053925,3627.1224999999995
2018-08-21,0.0,0.0,0,0.0,29.0,67.32,71.65,15.0,13410881.007053925,3627.1224999999995
2018-08-22,0.0,0.0,0,0.0,29.0,67.85,72.96,15.0,13410881.007053925,3627.1224999999995
2018-08-23,0.0,0.0,0,0.0,29.0,69.13,73.73,14.0,11241068.607053924,3739.4350649350645
2018-08-24,2.4,2.4,1,1.0,29.0,69.71,74.41,14.0,11241068.607053924,3739.4350649350645
2018-08-25,0.0,0.0,0,-1.0,28.0,69.71,74.41,13.0,10374935.755202072,3686.384804778555
2018-08-26,0.0,0.0,0,0.0,28.0,69.71,74.41,12.0,9988743.57338389,3829.479277146465
2018-08-27,0.0,0.0,0,0.0,28.0,69.97,74.41,12.0,9988743.57338389,3829.479277146465
2018-08-28,0.0,0.0,0,0.0,28.0,68.54,75.91,11.0,9579597.41697995,3502.299259641873
2018-08-29,0.0,0.0,0,0.0,28.0,69.68,76.07,12.0,11027908.61697995,3324.7332228535356
2018-08-30,0.0,0.0,0,0.0,28.0,70.25,77.05,15.0,17848679.450313285,2859.3069191919194
2018-08-31,0.0,0.0,0,0.0,28.0,69.84,76.94,31.0,40561567.45031328,2771.175391006843
2018-09-01,1.4,1.4,1,1.0,28.0,69.84,76.94,31.0,40561567.45031328,2771.175391006843
2018-09-02,0.0,0.0,0,-1.0,28.0,69.84,76.94,30.0,35901265.95031328,2804.705713383839
2018-09-03,1.5,1.5,1,1.0,28.0,69.84,77.81,28.0,32724813.634523805,2760.8287270021647
2018-09-04,0.0,0.0,0,-1.0,28.0,69.82,77.51,26.0,30051873.43452381,2866.9259105477854
2018-09-05,2.1,2.1,1,1.0,28.0,68.69,76.68,23.0,27729974.476190466,2781.9994565217394
2018-09-06,0.0,0.0,0,-1.0,28.0,67.81,75.67,28.0,40494345.91666667,2645.362993777056
2018-09-07,0.0,0.0,0,0.0,28.0,67.73,75.55,34.0,47010314.878787875,2594.2603721033865
2018-09-08,0.0,0.0,0,0.0,28.0,67.73,75.55,33.0,37222952.87878788,2616.7025941230486
2018-09-09,0.0,0.0,0,0.0,28.0,67.73,75.55,33.0,37222952.87878788,2616.7025941230486
2018-09-10,0.0,0.0,0,0.0,28.0,67.55,76.77,33.0,37222952.87878788,2616.7025941230486
2018-09-11,0.0,0.0,0,0.0,28.0,69.29,78.22,17.0,14510064.878787879,2549.079545454545
2018-09-12,0.0,0.0,0,0.0,28.0,70.37,80.02,17.0,14510064.878787879,2549.079545454545
2018-09-13,0.0,0.0,0,0.0,28.0,68.6,77.66,18.0,24623338.87878788,2513.874726430976
2018-09-14,0.0,0.0,0,0.0,28.0,68.98,77.87,14.0,22659463.735930733,2116.2864989177488
2018-09-15,0.0,0.0,0,0.0,29.0,68.98,77.87,12.0,10743305.235930735,2108.8514204545454
2018-09-16,0.0,0.0,0,0.0,29.0,68.98,77.87,11.0,9942491.985930735,2162.2204545454547
2018-09-17,0.0,0.0,0,0.0,29.0,68.86,78.22,11.0,9942491.985930735,2162.2204545454547
2018-09-18,0.0,0.0,0,0.0,29.0,69.87,79.25,13.0,12240803.576839827,2144.5723776223776
2018-09-19,0.0,0.0,0,0.0,29.0,71.08,79.43,13.0,18566298.78138528,2340.59324009324
2018-09-20,0.0,0.0,0,0.0,29.0,70.77,79.03,13.0,18840634.61471861,2325.659498834499
2018-09-21,0.0,0.0,0,0.0,29.0,70.8,78.9,13.0,12690610.389718616,2406.690198135198
2018-09-22,1.7,1.7,1,1.0,29.0,70.8,78.9,13.0,12690610.389718616,2406.690198135198
2018-09-23,0.0,0.0,0,-1.0,29.0,70.8,78.9,14.0,20581102.389718615,2341.5274242424243
2018-09-24,0.0,0.0,0,0.0,29.0,73.23,80.89,12.0,17571990.639718615,2377.5468623737374
2018-09-25,0.0,0.0,0,0.0,29.0,73.4,82.21,11.0,9681498.639718615,2457.831907713499
2018-09-26,0.0,0.0,0,0.0,29.0,72.22,81.87,11.0,9681498.639718615,2457.831907713499
2018-09-27,0.0,0.0,0,0.0,29.0,72.18,81.54,12.0,10827146.254718613,2515.446972537879
2018-09-28,0.0,0.0,0,0.0,29.0,73.16,82.72,8.0,8256591.064242424,2495.1955771780304
2018-09-29,2.6,2.6,1,1.0,30.0,73.16,82.72,11.0,12247411.59757576,2480.8144486914603
2018-09-30,0.0,0.0,0,-1.0,30.0,73.16,82.72,8.0,8056848.398333333,2506.7940099431817
2018-10-01,0.0,0.0,0,0.0,30.0,75.37,84.94,13.0,12772274.706923436,2632.3374705710958
2018-10-02,0.0,0.0,0,0.0,30.0,75.16,85.63,13.0,12772274.706923436,2632.3374705710958
2018-10-03,0.0,0.0,0,0.0,30.0,76.4,85.45,14.0,13676993.206923436,2591.1832518939395
2018-10-04,0.0,0.0,0,0.0,30.0,74.44,86.07,17.0,17403485.206923433,2441.613346479501
2018-10-05,0.0,0.0,0,0.0,30.0,74.26,85.12,17.0,17403485.206923433,2441.613346479501
2018-10-06,0.0,0.0,0,0.0,32.0,74.26,85.12,17.0,17403485.206923433,2441.613346479501
2018-10-07,0.0,0.0,0,0.0,32.0,74.26,85.12,19.0,19422313.206923433,2426.0880181419457
2018-10-08,0.0,0.0,0,0.0,32.0,74.27,84.22,18.0,18422520.006923437,2455.6735898569023
2018-10-09,0.0,0.0,0,0.0,32.0,74.95,85.16,17.0,17202956.6735901,2477.842557709447
2018-10-10,0.0,0.0,0,0.0,32.0,73.18,83.82,14.0,13065930.558590103,2412.193574134199
2018-10-11,0.0,0.0,0,0.0,32.0,70.97,81.35,14.0,13430924.558590103,2441.819710497836
2018-10-12,0.0,0.0,0,0.0,32.0,71.41,80.71,18.0,15960607.114145659,2378.2996527777777
2018-10-13,0.0,0.0,0,0.0,30.0,71.41,80.71,22.0,19935244.11414566,2245.8464273415975
2018-10-14,0.0,0.0,0,0.0,30.0,71.41,80.71,21.0,21355605.164145656,2113.472664141414
2018-10-15,0.0,0.0,0,0.0,30.0,71.84,80.91,22.0,22777063.664145656,2066.3540203168045
2018-10-16,0.0,0.0,0,0.0,30.0,71.93,80.53,21.0,21888509.449859943,2068.879518398268
2018-10-17,0.0,0.0,0,0.0,30.0,69.63,79.91,20.0,21011843.449859943,2072.7023579545453
2018-10-18,0.0,0.0,0,0.0,30.0,68.63,80.3,20.0,20051439.59985994,2029.9705397727273
2018-10-19,0.0,0.0,0,0.0,30.0,69.16,80.38,21.0,21498139.324095238,2123.9578466810963
2018-10-20,0.0,0.0,0,0.0,30.0,69.16,80.38,17.0,16206722.912984125,2080.40081372549
2018-10-21,0.0,0.0,0,0.0,30.0,69.16,80.38,18.0,17590776.496317457,2139.577231060606
2018-10-22,0.0,0.0,0,0.0,30.0,69.25,80.45,20.0,19480855.816969633,2116.4291670454545
2018-10-23,0.0,0.0,0,0.0,30.0,66.49,78.67,20.0,19480855.816969633,2116.4291670454545
2018-10-24,0.0,0.0,0,0.0,30.0,66.56,77.34,19.0,18394559.416969635,2173.6786088516747
2018-10-25,0.0,0.0,0,0.0,30.0,67.25,77.3,14.0,13374919.716969633,2453.079221320346
2018-10-26,0.0,0.0,0,0.0,30.0,67.58,77.4,17.0,18086625.050302967,2177.6596706773616
2018-10-27,0.0,0.0,0,0.0,28.0,67.58,77.4,16.0,16918505.300302967,2203.145999526515
2018-10-28,0.0,0.0,0,0.0,28.0,67.58,77.4,16.0,16918505.300302967,2203.145999526515
2018-10-29,0.0,0.0,0,0.0,28.0,67.0,77.56,17.0,16863319.74474741,2130.373652406417
2018-10-30,0.0,0.0,0,0.0,28.0,66.18,75.68,14.0,12151614.41141408,2395.660484848485
2018-10-31,0.0,0.0,0,0.0,28.0,65.31,74.84,12.0,13987444.384814566,2534.4751092171714
2018-11-01,0.0,0.0,0,0.0,28.0,63.67,71.25,16.0,18008851.684814565,2246.9692107007577
2018-11-02,0.0,0.0,0,0.0,28.0,63.12,71.11,16.0,17290026.684814565,2137.0460572916663
2018-11-03,2.06,10.3,5,5.0,29.0,63.12,71.11,18.0,19541261.228072144,2077.633889520202
2018-11-04,2.3,4.6,2,-3.0,29.0,63.12,71.11,17.0,18254713.792072143,1933.9017359625668
2018-11-05,2.2,2.2,1,-1.0,29.0,63.12,72.68,19.0,21549691.31514907,2023.5576038676234
2018-11-06,0.0,0.0,0,-1.0,29.0,62.16,70.64,21.0,24016119.372291926,1957.8386437590186
2018-11-07,0.0,0.0,0,0.0,29.0,61.69,70.1,21.0,23828466.905625258,1956.1221394300142
2018-11-08,0.0,0.0,0,0.0,29.0,60.71,69.29,19.0,21766104.127847478,1984.539152910686
2018-11-09,0.0,0.0,0,0.0,29.0,60.19,69.01,15.0,15200962.642847477,1869.0845194444441
2018-11-10,0.0,0.0,0,0.0,29.0,60.19,69.01,17.0,18282868.64284748,1889.5369422905526
2018-11-11,0.0,0.0,0,0.0,29.0,60.19,69.01,17.0,18799269.042847477,1844.9835777629235
2018-11-12,0.0,0.0,0,0.0,29.0,59.85,69.81,16.0,17291485.89534748,1828.2400215435605
2018-11-13,0.0,0.0,0,0.0,29.0,55.63,65.45,16.0,17291485.89534748,1828.2400215435605
2018-11-14,0.0,0.0,0,0.0,29.0,56.16,64.88,9.0,11600680.489486672,2075.213257996633
2018-11-15,0.0,0.0,0,0.0,29.0,56.45,65.61,12.0,15729776.163729098,2031.043876578283
2018-11-16,0.0,0.0,0,0.0,29.0,56.49,65.29,15.0,20516573.568491,1929.069911868687
2018-11-17,0.0,0.0,0,0.0,,56.49,65.29,15.0,19801979.37618331,1816.5541037878788
2018-11-18,0.0,0.0,0,0.0,,56.49,65.29,12.0,13556100.37618331,1880.267834911616
2018-11-19,0.0,0.0,0,0.0,,57.16,64.14,10.0,10004194.783106387,1638.2314204545453
2018-11-20,0.0,0.0,0,0.0,,53.39,61.5,11.0,9583708.683106385,1836.9841942148762
2018-11-21,0.0,0.0,0,0.0,,54.41,61.65,12.0,10456138.683106385,1876.6739583333335
2018-11-22,0.0,0.0,0,0.0,,54.41,61.11,12.0,10456138.683106385,1876.6739583333335
2018-11-23,2.0,4.0,2,2.0,,54.41,57.69,11.0,8915122.683106387,1861.5521694214876
2018-11-24,0.0,0.0,0,-2.0,27.0,54.41,57.69,10.0,7618806.099773054,1868.5503409090911
2018-11-25,0.0,0.0,0,0.0,27.0,54.41,57.69,10.0,7618806.099773054,1868.5503409090911
2018-11-26,1.6,1.6,1,1.0,27.0,51.46,59.7,10.0,7618806.099773054,1868.5503409090911
2018-11-27,0.0,0.0,0,-1.0,27.0,51.31,59.58,10.0,7618806.099773054,1868.5503409090911
2018-11-28,0.0,0.0,0,0.0,27.0,50.06,57.97,10.0,7618806.099773054,1868.5503409090911
2018-11-29,0.0,0.0,0,0.0,27.0,51.46,58.29,9.0,6724747.26643972,1850.3946127946126
2018-11-30,0.0,0.0,0,0.0,27.0,50.78,57.71,9.0,6724747.26643972,1850.3946127946126
2018-12-01,0.0,0.0,0,0.0,30.0,50.78,57.71,11.0,10899126.187318841,1730.8302341597796
2018-12-02,0.0,0.0,0,0.0,30.0,50.78,57.71,11.0,10899126.187318841,1730.8302341597796
2018-12-03,0.0,0.0,0,0.0,30.0,52.98,60.17,9.0,9034578.187318841,1801.5622053872055
2018-12-04,0.0,0.0,0,0.0,30.0,53.21,61.22,10.0,7304792.791359245,1768.0661553030302
2018-12-05,0.0,0.0,0,0.0,30.0,52.64,61.4,10.0,7304792.791359245,1768.0661553030302
2018-12-06,0.0,0.0,0,0.0,30.0,51.54,57.83,10.0,6463742.5024703555,1358.2217424242424
2018-12-07,0.0,0.0,0,0.0,30.0,52.76,61.71,10.0,6463742.5024703555,1358.2217424242424
2018-12-08,0.0,0.0,0,0.0,29.0,52.76,61.71,10.0,6463742.5024703555,1358.2217424242424
2018-12-09,0.0,0.0,0,0.0,29.0,52.76,61.71,10.0,6463742.5024703555,1358.2217424242424
2018-12-10,0.0,0.0,0,0.0,29.0,51.07,60.29,12.0,7896131.2909318935,1742.9352904040404
2018-12-11,0.0,0.0,0,0.0,29.0,51.65,59.73,12.0,7896131.2909318935,1742.9352904040404
2018-12-12,0.0,0.0,0,0.0,29.0,51.04,59.94,9.0,5301896.490931895,1777.9888888888886
2018-12-13,0.0,0.0,0,0.0,29.0,52.69,59.03,12.0,6612882.776646181,1629.8349273989897
2018-12-14,0.0,0.0,0,0.0,29.0,51.26,58.56,11.0,5895469.887757291,1666.8323863636363
2018-12-15,0.0,0.0,0,0.0,30.0,51.26,58.56,13.0,6725237.909979514,1508.3188519813518
2018-12-16,0.0,0.0,0,0.0,30.0,51.26,58.56,9.0,4344008.61705022,1696.8919191919192
2018-12-17,0.0,0.0,0,0.0,30.0,49.8,57.59,17.0,17100056.61705022,1893.144385026738
2018-12-18,0.0,0.0,0,0.0,30.0,46.12,55.26,17.0,17100056.61705022,1893.144385026738
2018-12-19,0.0,0.0,0,0.0,30.0,47.96,55.6,17.0,17100056.61705022,1893.144385026738
2018-12-20,2.1,2.1,1,1.0,30.0,45.64,52.84,17.0,17100056.61705022,1893.144385026738
2018-12-21,1.5,18.0,12,11.0,30.0,45.38,51.93,17.0,17100056.61705022,1893.144385026738
2018-12-22,1.7083333333333337,41.00000000000001,24,12.0,30.0,45.38,51.93,17.0,17100056.61705022,1893.144385026738
2018-12-23,0.0,0.0,0,-24.0,30.0,45.38,51.93,17.0,17100056.61705022,1893.144385026738
2018-12-24,1.15,2.3,2,2.0,30.0,45.38,51.93,17.0,17100056.61705022,1893.144385026738
2018-12-25,1.3,1.3,1,-1.0,30.0,45.38,51.93,6.0,2767709.394827998,2097.5255997474746
2018-12-26,0.0,0.0,0,-1.0,30.0,46.04,51.93,6.0,2767709.394827998,2097.5255997474746
2018-12-27,0.0,0.0,0,0.0,30.0,44.48,51.49,8.0,4554474.394827998,1869.2463541666666
2018-12-28,1.7666666666666666,5.3,3,3.0,30.0,45.15,50.57,8.0,5009167.664669268,1843.8805634469697
2018-12-29,0.0,0.0,0,-3.0,30.0,45.15,50.57,8.0,5229557.553558157,1830.8242897727273
2018-12-30,0.0,0.0,0,0.0,30.0,45.15,50.57,8.0,5229557.553558157,1830.8242897727273
2018-12-31,1.85,3.7,2,2.0,30.0,45.15,50.57,8.0,5229557.553558157,1830.8242897727273
2019-01-01,0.0,0.0,0,-2.0,30.0,45.15,50.57,8.0,5229557.553558157,1830.8242897727273
2019-01-02,0.0,0.0,0,0.0,30.0,46.31,54.06,8.0,5229557.553558157,1830.8242897727273
2019-01-03,0.0,0.0,0,0.0,30.0,46.92,53.23,11.0,7489016.775780378,1681.6313877410469
2019-01-04,1.6,1.6,1,1.0,30.0,47.76,55.64,9.0,5702251.77578038,1792.1253367003367
2019-01-05,0.0,0.0,0,-1.0,29.0,47.76,55.64,9.0,5702251.77578038,1792.1253367003367
2019-01-06,0.0,0.0,0,0.0,29.0,47.76,55.64,7.0,4286680.73731884,1659.6239448051947
2019-01-07,0.0,0.0,0,0.0,29.0,48.27,57.1,6.0,3664766.1817632853,1759.547664141414
2019-01-08,0.0,0.0,0,0.0,29.0,49.58,56.91,9.0,6233052.210543569,1767.7499368686867
2019-01-09,0.0,0.0,0,0.0,29.0,52.19,59.46,9.0,6233052.210543569,1767.7499368686867
2019-01-10,0.0,0.0,0,0.0,29.0,52.42,60.47,9.0,6233052.210543569,1767.7499368686867
2019-01-11,0.0,0.0,0,0.0,29.0,51.44,59.24,12.0,8895339.81054357,1956.0888731060604
2019-01-12,0.0,0.0,0,0.0,29.0,51.44,59.24,12.0,8895339.81054357,1956.0888731060604
2019-01-13,0.0,0.0,0,0.0,29.0,51.44,59.24,9.0,6635880.588321347,2180.1906144781146
2019-01-14,0.0,0.0,0,0.0,29.0,50.31,58.8,9.0,6635880.588321347,2180.1906144781146
2019-01-15,0.0,0.0,0,0.0,29.0,51.8,58.65,12.0,9250869.588321347,2003.2447601010101
2019-01-16,0.0,0.0,0,0.0,29.0,52.08,59.81,10.0,8510303.131178489,2463.703825757576
2019-01-17,0.0,0.0,0,0.0,29.0,51.83,59.85,10.0,8510303.131178489,2463.703825757576
2019-01-18,0.0,0.0,0,0.0,29.0,53.6,62.04,10.0,8510303.131178489,2463.703825757576
2019-01-19,0.0,0.0,0,0.0,30.0,53.6,62.04,10.0,8510303.131178489,2463.703825757576
2019-01-20,0.0,0.0,0,0.0,30.0,53.6,62.04,10.0,8510303.131178489,2463.703825757576
2019-01-21,0.0,0.0,0,0.0,30.0,53.6,62.18,9.0,7773814.731178489,3049.1795033670032
2019-01-22,0.0,0.0,0,0.0,30.0,52.59,60.9,12.0,9896489.82208758,3150.1264835858583
2019-01-23,0.0,0.0,0,0.0,30.0,52.44,61.05,12.0,9896489.82208758,3150.1264835858583
2019-01-24,0.0,0.0,0,0.0,30.0,52.94,61.09,12.0,9896489.82208758,3150.1264835858583
2019-01-25,0.0,0.0,0,0.0,30.0,53.53,61.49,12.0,9896489.82208758,3150.1264835858583
2019-01-26,0.0,0.0,0,0.0,30.0,53.53,61.49,15.0,11952295.62208758,2779.6726262626257
2019-01-27,0.0,0.0,0,0.0,30.0,53.53,61.49,12.0,9290008.02208758,2844.3143623737365
2019-01-28,0.0,0.0,0,0.0,30.0,51.79,59.71,11.0,8201163.811561265,2746.689359504132
2019-01-29,0.0,0.0,0,0.0,30.0,53.07,60.98,12.0,10088008.244894598,2692.4379734848485
2019-01-30,0.0,0.0,0,0.0,30.0,54.18,61.89,11.0,8949343.244894598,2662.7334710743803
2019-01-31,0.0,0.0,0,0.0,30.0,53.84,62.46,12.0,9897409.699440053,2605.4338857323232
2019-02-01,0.0,0.0,0,0.0,30.0,55.29,61.86,13.0,11002480.299440052,2490.053685897436
2019-02-02,0.0,0.0,0,0.0,32.0,55.29,61.86,13.0,11002480.299440052,2490.053685897436
2019-02-03,0.0,0.0,0,0.0,32.0,55.29,61.86,13.0,11002480.299440052,2490.053685897436
2019-02-04,0.0,0.0,0,0.0,32.0,54.57,62.26,13.0,11002480.299440052,2490.053685897436
2019-02-05,0.0,0.0,0,0.0,32.0,53.69,61.67,18.0,16370652.743884496,2608.7105744949495
2019-02-06,0.0,0.0,0,0.0,32.0,53.94,62.22,15.0,14314846.943884496,2870.8812499999995
2019-02-07,0.0,0.0,0,0.0,32.0,52.68,61.01,15.0,14314846.943884496,2870.8812499999995
2019-02-08,0.0,0.0,0,0.0,32.0,52.75,61.37,15.0,14314846.943884496,2870.8812499999995
2019-02-09,0.0,0.0,0,0.0,32.0,52.75,61.37,17.0,15126941.216106718,2589.0730503565064
2019-02-10,0.0,0.0,0,0.0,32.0,52.75,61.37,18.0,16758181.466106718,2651.2003367003367
2019-02-11,0.0,0.0,0,0.0,32.0,52.43,61.3,19.0,17369420.223682478,2686.4190789473687
2019-02-12,0.0,0.0,0,0.0,32.0,53.14,62.58,16.0,14273540.769137021,2812.437275094697
2019-02-13,0.0,0.0,0,0.0,32.0,53.84,63.27,17.0,15774165.769137021,2747.3089460784313
2019-02-14,0.0,0.0,0,0.0,32.0,54.4,64.0,16.0,15103007.678227931,2744.235002367424
2019-02-15,0.0,0.0,0,0.0,32.0,55.58,65.65,21.0,20899618.956005707,2465.5622294372292
2019-02-16,0.0,0.0,0,0.0,31.0,55.58,65.65,20.0,19519309.956005707,2427.6957954545455
2019-02-17,2.12,10.600000000000001,5,5.0,31.0,55.58,65.65,20.0,19519309.956005707,2427.6957954545455
2019-02-18,1.775,7.1,4,-1.0,31.0,55.58,66.41,21.0,21096691.04886285,2379.882007575758
2019-02-19,1.7000000000000002,3.4000000000000004,2,-2.0,31.0,56.12,65.86,18.0,18898956.82664063,2433.381828703704
2019-02-20,0.0,0.0,0,-2.0,31.0,56.9,66.82,18.0,19531976.98533281,2659.3760843529685
2019-02-21,0.0,0.0,0,0.0,31.0,56.95,66.91,20.0,26270577.785332814,2529.922888796459
2019-02-22,2.25,4.5,2,2.0,31.0,57.01,66.91,21.0,26960625.535332814,2558.811355130827
2019-02-23,1.4,1.4,1,-1.0,31.0,57.01,66.91,19.0,19771831.648969177,2689.485387329606
2019-02-24,0.0,0.0,0,-1.0,31.0,57.01,66.91,17.0,18980797.43736248,2889.751949446413
2019-02-25,0.0,0.0,0,0.0,31.0,55.32,64.02,15.0,16646448.659584703,3009.7853028069453
2019-02-26,0.0,0.0,0,0.0,31.0,55.4,64.51,14.0,15620513.516727561,3127.6170181589578
2019-02-27,0.0,0.0,0,0.0,31.0,56.92,65.55,16.0,17546194.132112175,3032.9935840709054
2019-02-28,0.0,0.0,0,0.0,31.0,57.21,65.03,16.0,17546194.132112175,3032.9935840709054
2019-03-01,0.0,0.0,0,0.0,31.0,55.76,63.71,16.0,17546194.132112175,3032.9935840709054
