,Daily_Sum,Daily_Avg,Daily_Count,Rig_Count,WTI_Spot_Price,Brent_Spot_Price,fracs_per_day,volume_per_day,avg_volh2o_per_ft,APIs
2014-12-27,0.0,0.0,0,86.0,54.59,58.72,99.0,32727829.4338709,1233.530509794919,"[42255336440000, 42255336450000, 42255336460000, 42255337350000, 42255337360000, 42255338200000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255337920000, 42255337920000, 42255337920000, 42255337990000, 42255341150000, 42255337920000, 42255337920000, 42255337920000, 42255341150000, 42255341150000, 42255337920000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255341150000, 42255341150000, 42255337920000, 42255341150000, 42255341150000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255341150000, 42255337330000, 42255337340000, 42255338210000, 42255335930000, 42255335920000, 42255335940000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255340930000, 42255341030000, 42255341030000, 42255340930000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255340400000, 42255341040000, 42255337420000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340410000, 42255340320000, 42255340950000, 42255341040000, 42255338420000]"
2014-12-28,0.0,0.0,0,86.0,54.59,58.72,98.0,32115210.4338709,1239.013903215832,"[42255336440000, 42255336450000, 42255336460000, 42255337350000, 42255337360000, 42255338200000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255337920000, 42255337920000, 42255337920000, 42255337990000, 42255341150000, 42255337920000, 42255337920000, 42255337920000, 42255341150000, 42255341150000, 42255337920000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255341150000, 42255341150000, 42255337920000, 42255341150000, 42255341150000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255341150000, 42255337330000, 42255337340000, 42255338210000, 42255335930000, 42255335920000, 42255335940000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255340930000, 42255341030000, 42255341030000, 42255340930000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255340400000, 42255341040000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340410000, 42255340320000, 42255340950000, 42255341040000, 42255338420000]"
2014-12-29,0.0,0.0,0,86.0,53.46,57.86,97.0,31769021.23265878,1232.3070895813808,"[42255336440000, 42255336450000, 42255336460000, 42255337350000, 42255337360000, 42255338200000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255337920000, 42255337920000, 42255337920000, 42255337990000, 42255341150000, 42255337920000, 42255337920000, 42255337920000, 42255341150000, 42255341150000, 42255337920000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255341150000, 42255341150000, 42255337920000, 42255341150000, 42255341150000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255341150000, 42255338210000, 42255335930000, 42255335920000, 42255335940000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255340930000, 42255341030000, 42255341030000, 42255340930000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255340400000, 42255341040000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340410000, 42255340320000, 42255340950000, 42255341040000, 42255338420000, 42255340360000]"
2014-12-30,0.0,0.0,0,86.0,54.14,55.6,100.0,32795329.465992115,1212.1467083333334,"[42255336440000, 42255336450000, 42255336460000, 42255337350000, 42255337360000, 42255338200000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255337920000, 42255337920000, 42255337920000, 42255337990000, 42255341150000, 42255337920000, 42255337920000, 42255337920000, 42255341150000, 42255341150000, 42255337920000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255341150000, 42255341150000, 42255337920000, 42255341150000, 42255341150000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255341150000, 42255335930000, 42255335920000, 42255335940000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255340930000, 42255341030000, 42255341030000, 42255340930000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255340400000, 42255341040000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340410000, 42255340320000, 42255340950000, 42255341040000, 42255338420000, 42255340360000, 42255343590000, 42255340270000, 42255340280000, 42255340120000]"
2014-12-31,0.0,0.0,0,86.0,53.45,55.27,99.0,32591339.704087358,1216.1954335016835,"[42255336440000, 42255336450000, 42255336460000, 42255337350000, 42255337360000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255337920000, 42255337920000, 42255337920000, 42255337990000, 42255341150000, 42255337920000, 42255337920000, 42255337920000, 42255341150000, 42255341150000, 42255337920000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255341150000, 42255341150000, 42255337920000, 42255341150000, 42255341150000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255341150000, 42255335930000, 42255335920000, 42255335940000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255340930000, 42255341030000, 42255341030000, 42255340930000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255340400000, 42255341040000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340410000, 42255340320000, 42255340950000, 42255341040000, 42255338420000, 42255340360000, 42255343590000, 42255340270000, 42255340280000, 42255340120000]"
2015-01-01,0.0,0.0,0,86.0,53.45,55.27,99.0,31560100.684087355,1214.6462062289563,"[42255336440000, 42255336450000, 42255336460000, 42255337350000, 42255337360000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255337920000, 42255337920000, 42255337920000, 42255337990000, 42255341150000, 42255337920000, 42255337920000, 42255337920000, 42255341150000, 42255341150000, 42255337920000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255337990000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255341150000, 42255341150000, 42255337920000, 42255341150000, 42255341150000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255341150000, 42255335930000, 42255335920000, 42255335940000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255340930000, 42255341030000, 42255341030000, 42255340930000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255340400000, 42255341040000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340410000, 42255340320000, 42255340950000, 42255341040000, 42255340360000, 42255343590000, 42255340270000, 42255340280000, 42255340120000, 42255346060000]"
2015-01-02,0.0,0.0,0,86.0,52.72,55.38,83.0,26622815.484087355,1223.4715245527566,"[42255336440000, 42255336450000, 42255336460000, 42255337350000, 42255337360000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255341150000, 42255341150000, 42255341150000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255338000000, 42255341150000, 42255341150000, 42255341150000, 42255341150000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255337910000, 42255341150000, 42255335930000, 42255335920000, 42255335940000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255340930000, 42255341030000, 42255341030000, 42255340930000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255340400000, 42255341040000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340410000, 42255340320000, 42255340950000, 42255341040000, 42255340360000, 42255343590000, 42255340270000, 42255340280000, 42255340120000, 42255346060000]"
2015-01-03,0.0,0.0,0,87.0,52.72,55.38,59.0,19626646.722182594,1249.5333106060607,"[42255336440000, 42255336450000, 42255336460000, 42255337350000, 42255337360000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255335930000, 42255335920000, 42255335940000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255340930000, 42255341030000, 42255341030000, 42255340930000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255340400000, 42255341040000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340410000, 42255340320000, 42255340950000, 42255341040000, 42255340360000, 42255343590000, 42255340270000, 42255340280000, 42255340120000, 42255346060000]"
2015-01-04,2.19312,2.19312,1,87.0,52.72,55.38,60.0,20898193.722182594,1236.7351986111112,"[42255336440000, 42255336450000, 42255336460000, 42255337350000, 42255337360000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255335930000, 42255335920000, 42255335940000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255340930000, 42255341030000, 42255341030000, 42255340930000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255340400000, 42255341040000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340410000, 42255340320000, 42255340950000, 42255341040000, 42255340360000, 42255343590000, 42255340270000, 42255340280000, 42255340120000, 42255346060000, 42255337660000]"
2015-01-05,0.0,0.0,0,87.0,50.05,51.08,60.0,20898193.722182594,1236.7351986111112,"[42255336440000, 42255336450000, 42255336460000, 42255337350000, 42255337360000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255336570000, 42255335930000, 42255335920000, 42255335940000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255340930000, 42255341030000, 42255341030000, 42255340930000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255340400000, 42255341040000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340410000, 42255340320000, 42255340950000, 42255341040000, 42255340360000, 42255343590000, 42255340270000, 42255340280000, 42255340120000, 42255346060000, 42255337660000]"
2015-01-06,0.0,0.0,0,87.0,47.98,50.12,53.0,23968778.79910567,1270.8743314751284,"[42255336440000, 42255336450000, 42255336460000, 42255337350000, 42255337360000, 42255335930000, 42255335920000, 42255335940000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255340930000, 42255341030000, 42255341030000, 42255340930000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255340400000, 42255341040000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340410000, 42255340320000, 42255340950000, 42255341040000, 42255340360000, 42255343590000, 42255340270000, 42255340280000, 42255340120000, 42255346060000, 42255337660000, 42255339700000]"
2015-01-07,0.0,0.0,0,87.0,48.69,49.06,50.0,21990695.361605667,1269.5303822727271,"[42255336440000, 42255336450000, 42255336460000, 42255337350000, 42255337360000, 42255335930000, 42255335920000, 42255335940000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255340930000, 42255341030000, 42255341030000, 42255340930000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255341040000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340950000, 42255341040000, 42255340360000, 42255343590000, 42255340270000, 42255340280000, 42255340120000, 42255346060000, 42255339700000, 42255341390000]"
2015-01-08,0.0,0.0,0,87.0,48.8,49.43,47.0,16937445.8261218,1198.795333333333,"[42255336440000, 42255336450000, 42255336460000, 42255335930000, 42255335920000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255340930000, 42255341030000, 42255341030000, 42255340930000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255341040000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340950000, 42255341040000, 42255340360000, 42255343590000, 42255340270000, 42255340280000, 42255340120000, 42255346060000, 42255341390000, 42255341400000]"
2015-01-09,0.0,0.0,0,87.0,48.35,47.64,46.0,17418267.831576344,1214.987697546113,"[42255336440000, 42255336450000, 42255336460000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255340930000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255341030000, 42255340930000, 42255341030000, 42255341030000, 42255340930000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255341040000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340950000, 42255341040000, 42255340360000, 42255343590000, 42255340270000, 42255340280000, 42255340120000, 42255346060000, 42255341390000, 42255341400000, 42255339750000]"
2015-01-10,0.0,0.0,0,83.0,48.35,47.64,25.0,9526532.066121798,1220.1884928787879,"[42255336440000, 42255336450000, 42255336460000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255341040000, 42255335910000, 42255341040000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255340950000, 42255335900000, 42255341040000, 42255340950000, 42255341040000, 42255346060000, 42255341390000, 42255341400000, 42255339750000]"
2015-01-11,0.0,0.0,0,83.0,48.35,47.64,9.0,4219232.832788465,1012.6904473905724,"[42255336440000, 42255336450000, 42255336460000, 42255335910000, 42255346060000, 42255341390000, 42255341400000, 42255339750000, 42255340350000]"
2015-01-12,0.0,0.0,0,83.0,46.06,46.9,10.0,4451628.787539596,907.5884102272727,"[42255336440000, 42255336450000, 42255336460000, 42255346060000, 42255341390000, 42255341400000, 42255339750000, 42255340350000, 42255340380000, 42255341920000]"
2015-01-13,0.0,0.0,0,83.0,45.92,45.13,13.0,8855912.37087293,1042.9861168414918,"[42255336440000, 42255336450000, 42255336460000, 42255346060000, 42255341390000, 42255339750000, 42255340350000, 42255340380000, 42255341920000, 42255328130000, 42255341910000, 42255332810000, 42255332800000]"
2015-01-14,0.0,0.0,0,83.0,48.49,45.82,12.0,10578091.87087293,1076.955272411616,"[42255336440000, 42255336450000, 42255336460000, 42255339750000, 42255340350000, 42255340380000, 42255341920000, 42255328130000, 42255341910000, 42255332810000, 42255332800000, 42255332820000]"
2015-01-15,0.0,0.0,0,83.0,46.37,47.66,11.0,10178336.204206262,1154.211760674931,"[42255336440000, 42255336450000, 42255336460000, 42255339750000, 42255340380000, 42255341920000, 42255328130000, 42255341910000, 42255332810000, 42255332800000, 42255332820000]"
2015-01-16,0.0,0.0,0,83.0,48.49,47.38,11.0,10178336.204206262,1154.211760674931,"[42255336440000, 42255336450000, 42255336460000, 42255339750000, 42255340380000, 42255341920000, 42255328130000, 42255341910000, 42255332810000, 42255332800000, 42255332820000]"
2015-01-17,0.0,0.0,0,80.0,48.49,47.38,10.0,7377986.204206262,1163.5590731060606,"[42255336440000, 42255336450000, 42255336460000, 42255339750000, 42255340380000, 42255341920000, 42255328130000, 42255341910000, 42255332810000, 42255332800000]"
2015-01-18,0.0,0.0,0,80.0,48.49,47.38,7.0,2836494.7042062622,1170.723838203463,"[42255336440000, 42255336450000, 42255336460000, 42255339750000, 42255340380000, 42255341920000, 42255341910000]"
2015-01-19,0.0,0.0,0,80.0,48.49,47.38,7.0,2836494.7042062622,1170.723838203463,"[42255336440000, 42255336450000, 42255336460000, 42255339750000, 42255340380000, 42255341920000, 42255341910000]"
2015-01-20,0.0,0.0,0,80.0,46.79,46.49,16.0,12036225.637539595,948.9271432291666,"[42255336440000, 42255336450000, 42255336460000, 42255339750000, 42255340380000, 42255341920000, 42255341910000, 42255339650000, 42255341330000, 42255339760000, 42255339720000, 42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255339770000]"
2015-01-21,0.0,0.0,0,80.0,47.85,46.5,13.0,12504609.051417798,989.4084944638694,"[42255340380000, 42255341920000, 42255341910000, 42255339650000, 42255341330000, 42255339760000, 42255339720000, 42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255339770000, 42255339740000]"
2015-01-22,0.0,0.0,0,80.0,45.93,46.09,12.0,6794043.051417798,981.7303197601009,"[42255340380000, 42255341920000, 42255341910000, 42255341330000, 42255339760000, 42255339720000, 42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255339770000, 42255339740000]"
2015-01-23,0.0,0.0,0,80.0,45.26,46.69,11.0,5639021.551417798,1031.2050630165288,"[42255340380000, 42255341920000, 42255341910000, 42255339760000, 42255339720000, 42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255339770000, 42255339740000]"
2015-01-24,0.0,0.0,0,76.0,45.26,46.69,12.0,6974474.551417798,1071.7346600378787,"[42255340380000, 42255341920000, 42255341910000, 42255339760000, 42255339720000, 42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255339770000, 42255339740000, 42255340390000]"
2015-01-25,0.0,0.0,0,76.0,45.26,46.69,15.0,8750676.951417798,969.5217179292928,"[42255340380000, 42255341920000, 42255341910000, 42255339760000, 42255339720000, 42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255339770000, 42255339740000, 42255340390000, 42255341470000, 42255341460000, 42255341450000]"
2015-01-26,0.0,0.0,0,76.0,44.8,46.07,18.0,8471372.555128999,842.0601752946127,"[42255340380000, 42255339760000, 42255339720000, 42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255339770000, 42255339740000, 42255340390000, 42255341470000, 42255341460000, 42255341450000, 42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000]"
2015-01-27,0.0,0.0,0,76.0,45.84,46.55,21.0,9432986.093590537,837.3408645382395,"[42255340380000, 42255339760000, 42255339720000, 42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255339770000, 42255339740000, 42255340390000, 42255341470000, 42255341460000, 42255341450000, 42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255337260000, 42255337240000]"
2015-01-28,0.0,0.0,0,76.0,44.08,47.07,21.0,9432986.093590537,837.3408645382395,"[42255340380000, 42255339760000, 42255339720000, 42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255339770000, 42255339740000, 42255340390000, 42255341470000, 42255341460000, 42255341450000, 42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255337260000, 42255337240000]"
2015-01-29,0.0,0.0,0,76.0,44.12,46.61,21.0,8395914.013590537,795.0095779220779,"[42255340380000, 42255339760000, 42255339720000, 42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255339770000, 42255340390000, 42255341470000, 42255341460000, 42255341450000, 42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255337260000, 42255337240000, 42255330210000]"
2015-01-30,0.0,0.0,0,76.0,47.79,47.52,21.0,9306906.566531712,874.5684343434344,"[42255339760000, 42255339720000, 42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255339770000, 42255340390000, 42255341470000, 42255341460000, 42255341450000, 42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255337260000, 42255337240000, 42255330210000, 42255330220000]"
2015-01-31,0.0,0.0,0,69.0,47.79,47.52,19.0,8454239.814150762,875.7594796650718,"[42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255337260000, 42255337240000, 42255330210000, 42255330220000, 42255341370000, 42255338600000, 42255339090000, 42255339100000, 42255339080000]"
2015-02-01,0.0,0.0,0,69.0,47.79,47.52,22.0,9685885.942355892,886.9490099862259,"[42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255337260000, 42255337240000, 42255330210000, 42255330220000, 42255341370000, 42255338600000, 42255339090000, 42255339100000, 42255339080000, 42255340800000, 42255340430000, 42255340820000]"
2015-02-02,0.0,0.0,0,69.0,49.25,51.74,23.0,10501948.497911448,908.864953886693,"[42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255337260000, 42255337240000, 42255330210000, 42255330220000, 42255341370000, 42255338600000, 42255339090000, 42255339100000, 42255339080000, 42255340800000, 42255340430000, 42255340820000, 42255343710000]"
2015-02-03,0.0,0.0,0,69.0,53.04,54.41,24.0,11328974.247911446,923.2068023989899,"[42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255337260000, 42255337240000, 42255330210000, 42255330220000, 42255341370000, 42255338600000, 42255339090000, 42255339100000, 42255339080000, 42255340800000, 42255340430000, 42255340820000, 42255343710000, 42255343700000]"
2015-02-04,0.0,0.0,0,69.0,48.45,55.07,24.0,11328974.247911446,923.2068023989899,"[42255340880000, 42255340890000, 42255340900000, 42255340910000, 42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255337260000, 42255337240000, 42255330210000, 42255330220000, 42255341370000, 42255338600000, 42255339090000, 42255339100000, 42255339080000, 42255340800000, 42255340430000, 42255340820000, 42255343710000, 42255343700000]"
2015-02-05,0.0,0.0,0,69.0,50.48,55.98,20.0,10222300.514578113,950.6501893939394,"[42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255337260000, 42255337240000, 42255330210000, 42255330220000, 42255341370000, 42255338600000, 42255339090000, 42255339100000, 42255339080000, 42255340800000, 42255340430000, 42255340820000, 42255343710000, 42255343700000]"
2015-02-06,0.0,0.0,0,69.0,51.66,55.88,19.0,8675927.714578113,923.6124003189794,"[42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255337260000, 42255337240000, 42255330210000, 42255330220000, 42255338600000, 42255339090000, 42255339100000, 42255339080000, 42255340800000, 42255340430000, 42255340820000, 42255343710000, 42255343700000]"
2015-02-07,0.0,0.0,0,71.0,51.66,55.88,16.0,7415934.881244779,1007.3015980113637,"[42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255337260000, 42255337240000, 42255330210000, 42255330220000, 42255338600000, 42255340800000, 42255340430000, 42255340820000, 42255343710000, 42255343700000]"
2015-02-08,0.0,0.0,0,71.0,51.66,55.88,39.0,24273606.530595418,1326.9793997668999,"[42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255337260000, 42255337240000, 42255330210000, 42255330220000, 42255340800000, 42255340430000, 42255340820000, 42255343710000, 42255343700000, 42255339150000, 42255339150000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339150000, 42255339150000, 42255339150000, 42255339150000, 42255339150000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339150000]"
2015-02-09,0.0,0.0,0,71.0,52.99,57.0,38.0,23418336.03059542,1319.2727920653906,"[42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255337260000, 42255337240000, 42255330220000, 42255340800000, 42255340430000, 42255340820000, 42255343710000, 42255343700000, 42255339150000, 42255339150000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339150000, 42255339150000, 42255339150000, 42255339150000, 42255339150000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339150000]"
2015-02-10,0.0,0.0,0,71.0,50.06,55.79,36.0,22434252.492133886,1314.375084175084,"[42255337230000, 42255337200000, 42255337210000, 42255337220000, 42255336890000, 42255337250000, 42255340800000, 42255340430000, 42255340820000, 42255343710000, 42255343700000, 42255339150000, 42255339150000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339160000, 42255339150000, 42255339150000, 42255339150000, 42255339150000, 42255339150000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339140000, 42255339150000, 42255339470000]"
